Date,Close,TMA,ATR,low_var,high_var,color,Open,High,Low,LN_return
2001-05-30,1248.08,1409.55287792,20.775555911587254,0.8968459133179779,0.10315408668201223,pink,1248.08,1267.93,1245.96,-0.016123446831589613
2001-05-31,1255.82,1409.43410048,20.428778116007898,0.9427564980496971,0.05724350195029318,pink,1255.82,1261.91,1248.07,0.005838207372449328
2001-06-01,1260.67,1409.30962784,20.33033921020749,0.9646082349796896,0.035391765020300524,pink,1260.67,1265.34,1246.88,0.0035104121497453833
2001-06-04,1267.11,1409.1796232,19.854322249697127,0.9726844994079996,0.027315500591990602,pink,1267.11,1267.17,1256.36,0.004751223315635502
2001-06-05,1283.57,1409.0437704,19.83710613721227,0.9747195523515514,0.025280447648438998,pink,1283.57,1286.62,1267.11,0.012562373540413107
2001-06-06,1270.03,1408.90216864,19.586250830351652,0.9794710726601391,0.020528927339851417,pink,1270.03,1283.85,1269.03,-0.010948903819346708
2001-06-07,1276.96,1408.7551944,19.20693828883407,0.9847307376716533,0.015269262328337205,pink,1276.96,1277.08,1265.08,0.005097563062245853
2001-06-08,1264.96,1408.60347408,19.10259137439236,0.9860415129217083,0.013958487078282114,pink,1264.96,1277.11,1259.99,-0.009785919863922308
2001-06-11,1254.39,1408.4462403199998,18.933961805672745,0.9870148207597872,0.012985179240203091,pink,1254.39,1264.96,1249.23,-0.008735270327327694
2001-06-12,1255.85,1408.28352832,19.249763715389108,0.9869880125017516,0.013011987498238564,pink,1255.85,1261.0,1235.75,0.0008190676744600115
2001-06-13,1241.6,1408.1149465600001,19.195275529619657,0.9825745252759127,0.01742547472407746,pink,1241.6,1259.75,1241.59,-0.011755931560284047
2001-06-14,1219.87,1407.94039408,19.370511753138665,0.9796646320023776,0.020335367997612493,pink,1219.87,1241.6,1218.9,-0.018000742600894005
2001-06-15,1214.36,1407.7590483200001,19.32548616548173,0.9884739526994027,0.011526047300587186,pink,1214.36,1221.5,1203.03,-0.004871274494679817
2001-06-18,1208.43,1407.5708595199999,19.00421185720765,0.9920715147371633,0.00792848526282671,pink,1208.43,1221.23,1208.33,-0.005239360446190468
2001-06-19,1212.58,1407.3757848,18.974001264347258,0.9931113447269512,0.006888655273038709,pink,1212.58,1226.11,1207.71,0.0030841567511276824
2001-06-20,1223.14,1407.17511216,18.802301201129893,0.9917438542189464,0.008256145781043656,pink,1223.14,1225.61,1210.07,0.008326833882862126
2001-06-21,1237.04,1406.9697279999998,18.8616861410734,0.9893389059089246,0.010661094091065262,pink,1237.04,1240.24,1220.25,0.010955938578561685
2001-06-22,1225.35,1406.7593428799998,18.733101834019728,0.9875620927474249,0.012437907252564917,pink,1225.35,1237.73,1221.44,-0.00983907955575822
2001-06-25,1218.6,1406.5441331200002,18.691446742318746,0.9854908627952167,0.014509137204773023,pink,1218.6,1231.5,1213.6,-0.0058680264861956785
2001-06-26,1216.76,1406.3240968,18.559874405202805,0.979696554904089,0.020303445095900687,pink,1216.76,1220.7,1204.64,-0.0018552383640231115
2001-06-27,1211.07,1406.09949104,18.26338068494267,0.9628742159905962,0.03712578400939348,pink,1211.07,1219.92,1207.29,-0.005031489788812575
2001-06-28,1226.2,1405.87029104,18.518711650695543,0.9249989830503421,0.07500101694964759,pink,1226.2,1234.44,1211.07,0.012071522133205306
2001-06-29,1224.42,1405.6359672,18.400276068160757,0.8941515224275118,0.10584847757247778,pink,1224.42,1237.29,1221.14,-0.0017968617041640724
2001-07-02,1236.71,1405.39760384,18.26776226475272,0.810037397311726,0.18996260268826348,pink,1236.71,1239.78,1224.03,0.009643197437047477
2001-07-03,1234.45,1405.1547638400002,17.718374151515082,0.701950984616429,0.2980490153835605,pink,1234.45,1236.71,1229.43,-0.0021732688579098585
2001-07-05,1219.24,1404.90640384,17.597455443939324,0.4150982254826897,0.5849017745172997,red,1219.24,1234.45,1219.15,-0.012741980788797772
2001-07-06,1190.59,1404.65224416,18.24258267174236,0.2054067576206684,0.7945932423793207,red,1190.59,1219.24,1188.74,-0.02412289908017506
2001-07-09,1198.78,1404.39243072,17.93095353815524,0.21300705354475918,0.78699294645523,red,1198.78,1201.76,1189.75,0.00651122255119256
2001-07-10,1181.52,1404.1264486399998,18.20940586124748,0.20904787832073077,0.7909521216792583,red,1181.52,1203.43,1179.93,-0.014846795679871254
2001-07-11,1180.18,1403.8540049599999,18.122435568185104,0.21781212530612876,0.7821878746938603,red,1180.18,1184.93,1168.46,-0.0014789437634122092
2001-07-12,1208.14,1403.57460576,18.719813789775845,0.20913320926253542,0.7908667907374537,red,1208.14,1210.25,1180.18,0.023070849775501914
2001-07-13,1215.68,1403.2883904,18.530323100287056,0.34190445441253214,0.6580955455874569,red,1215.68,1218.54,1203.61,0.005877436335395903
2001-07-16,1202.45,1402.99539008,18.58280694527271,0.40470463310618643,0.5952953668938026,red,1202.45,1219.63,1200.05,-0.011286616770029506
2001-07-17,1214.44,1402.6961091199998,18.614666598009066,0.4692061631356711,0.530793836864318,red,1214.44,1215.36,1196.14,0.009577755256858764
2001-07-18,1207.71,1402.38985744,18.48943326810862,0.5179620868041248,0.48203791319586425,pink,1207.71,1214.44,1198.33,-0.005901228570848353
2001-07-19,1215.02,1402.07748544,18.52696160470319,0.5384646734248377,0.4615353265751511,pink,1215.02,1225.04,1205.8,0.005690365250863801
2001-07-20,1210.85,1401.7594761599998,18.033113524468035,0.5416611561094533,0.4583388438905356,pink,1210.85,1215.69,1207.04,-0.0037821130825946986
2001-07-23,1191.03,1401.4347968000002,18.367457848244634,0.5258400983350137,0.4741599016649753,pink,1191.03,1215.22,1190.5,-0.01684828119612609
2001-07-24,1171.65,1401.10364592,18.7235849558324,0.537931346606743,0.46206865339324577,pink,1171.65,1191.03,1165.54,-0.016749635075099568
2001-07-25,1190.49,1400.7664038399998,18.74940570804078,0.5998005714898893,0.4001994285100996,pink,1190.49,1190.52,1171.28,0.015607807490654796
2001-07-26,1202.93,1400.42412704,18.88843542263874,0.767545639600474,0.23245436039951486,pink,1202.93,1204.18,1182.65,0.010051092513848265
2001-07-27,1205.82,1400.07624208,18.6075136515068,0.9069009718427747,0.09309902815721398,pink,1205.82,1209.26,1195.99,0.002055418153733163
2001-07-30,1204.52,1399.7226296000001,18.109137968931453,0.959306190076022,0.04069380992396664,pink,1204.52,1209.05,1200.41,-0.001422853943715071
2001-07-31,1211.23,1399.36316304,18.11468107048488,0.9785189191946354,0.021481080805353346,pink,1211.23,1222.74,1204.52,0.005211057038967031
2001-08-01,1215.93,1398.99743424,17.799447016960634,0.9870693427863764,0.012930657213612536,pink,1215.93,1223.04,1211.23,0.003528676034356308
2001-08-02,1220.75,1398.62492656,17.457474666112606,0.9899451658980357,0.010054834101953174,pink,1220.75,1226.27,1215.31,0.003612040017514384
2001-08-03,1214.35,1398.24534112,17.356600932806977,0.9897161508934712,0.010283849106517626,pink,1214.35,1220.75,1205.31,-0.00560063758809538
2001-08-06,1200.48,1397.8582843200002,17.33877088616663,0.9869793288578916,0.013020671142097229,pink,1200.48,1214.35,1197.35,-0.011831645245420916
2001-08-07,1204.4,1397.46460896,17.06783234185829,0.9856606930603052,0.014339306939683664,pink,1204.4,1207.56,1195.64,0.0029158729656071415
2001-08-08,1183.53,1397.0644344,17.49044072476537,0.979423959688509,0.02057604031147985,pink,1183.53,1206.79,1181.27,-0.017824187276939355
2001-08-09,1183.43,1396.6576024,17.117418688527103,0.9838989870001821,0.016101012999806933,pink,1183.43,1184.71,1174.68,-0.0004286644141296598
2001-08-10,1190.16,1396.24340848,17.450547754100747,0.983530315967608,0.016469684032381002,pink,1190.16,1193.33,1169.55,0.005326582398636055
2001-08-13,1191.29,1395.82195088,17.01302036639571,0.9795711021584393,0.020428897841549675,pink,1191.29,1193.82,1185.12,0.0006048338852835208
2001-08-14,1186.73,1395.39351152,16.88886934807592,0.9664748345492649,0.03352516545072431,pink,1186.73,1198.79,1184.26,-0.004179295883128478
2001-08-15,1178.02,1394.9578097600001,16.724425880672133,0.9346782413382846,0.06532175866170463,pink,1178.02,1191.21,1177.61,-0.007710730388828227
2001-08-16,1181.66,1394.51509552,16.674204586638528,0.8809786436947667,0.11902135630522262,pink,1181.66,1181.8,1166.08,0.0027409986926141086
2001-08-17,1161.97,1394.06509808,17.11999435730661,0.741620981689395,0.25837901831059423,pink,1161.97,1181.66,1156.07,-0.01714755685525228
2001-08-20,1171.41,1393.6076951999999,16.78749463944128,0.7090574205492511,0.29094257945073837,pink,1171.41,1171.41,1160.94,0.007747143045602277
2001-08-21,1157.26,1393.14218976,17.112619907469217,0.6520906075088171,0.3479093924911725,pink,1157.26,1179.85,1156.56,-0.012497177208160105
2001-08-22,1165.31,1392.66824768,17.017988912095756,0.6093076766830403,0.3906923233169491,pink,1165.31,1168.56,1153.34,0.006587836129716887
2001-08-23,1162.09,1392.1858191999997,16.612089466490964,0.5240811611341218,0.4759188388658675,pink,1162.09,1169.86,1160.96,-0.003111205787755227
2001-08-24,1184.93,1391.69519584,16.934484993166425,0.30533159363217716,0.6946684063678122,red,1184.93,1185.15,1162.09,0.019119425169486278
2001-08-27,1179.21,1391.1962307200001,16.526760743508103,0.2773173667339547,0.7226826332660349,red,1179.21,1186.85,1178.07,-0.00518314621426267
2001-08-28,1161.51,1390.68948272,16.624922706332697,0.2104007181901773,0.7895992818098123,red,1161.51,1179.66,1161.17,-0.015468007839375781
2001-08-29,1148.6,1390.17415376,16.77317657101606,0.18603122471990927,0.8139687752800804,red,1148.6,1166.97,1147.38,-0.011521241144454991
2001-08-30,1129.03,1389.64973104,17.27851774246526,0.16318112461450054,0.8368188753854892,red,1129.03,1151.75,1124.87,-0.017529120290420662
2001-08-31,1133.59,1389.1167817599999,17.18709185534199,0.16679290841928862,0.833207091580701,red,1133.59,1141.83,1126.38,0.0036865630547986542
2001-09-04,1132.94,1388.57583408,17.6447372625749,0.15570880381798274,0.8442911961820071,red,1132.94,1155.4,1129.06,-0.0009177318545883325
2001-09-05,1131.74,1388.0264200000001,17.79550039944616,0.11616907816206695,0.8838309218379229,red,1131.74,1135.52,1114.86,-0.0014039203149331637
2001-09-06,1106.4,1387.4682649600002,18.201225379473854,0.005829283736186371,0.9941707162638036,red,1106.4,1131.74,1105.83,-0.022988937897439558
2001-09-07,1085.78,1386.9009136000002,18.50516411050017,0.0019025327740671183,0.9980974672259231,red,1085.78,1106.4,1082.12,-0.019157046491880134
2001-09-10,1092.54,1386.32471488,18.769405904975162,0.0021041411569181863,0.9978958588430719,red,1092.54,1096.94,1073.15,0.005862470023930552
2001-09-17,1038.77,1385.73898608,20.5849356097264,1.7909141719144725e-11,0.9999999999820809,red,1038.77,1092.54,1037.46,-0.05081210752117641
2001-09-18,1032.74,1385.14376176,20.414188829240082,0.0010300467540583415,0.9989699532459317,red,1032.74,1046.42,1029.25,-0.00616602439537428
2001-09-19,1016.1,1384.5388104,22.10797938777808,0.0003481812645386881,0.9996518187354514,red,1016.1,1038.91,984.62,-0.0165878626972812
2001-09-20,984.54,1383.92435552,22.583080418389176,5.735381537050521e-07,0.9999994264618364,red,984.54,1016.1,984.49,-0.03189668932135477
2001-09-21,965.8,1383.2991232,23.443426397469715,4.817012298790389e-05,0.9999518298770023,red,965.8,984.54,944.75,-0.019561921420285462
2001-09-24,1003.45,1382.66394096,24.403255077596235,1.5544878358768698e-07,0.9999998445512066,red,1003.45,1008.44,965.8,0.0378984001006966
2001-09-25,1012.27,1382.0191184,24.12359232371642,0.005735205710490873,0.9942647942894992,red,1012.27,1017.14,998.33,0.008407103452712837
2001-09-26,1007.04,1381.36456464,23.800912707530596,0.008450741610801006,0.9915492583891891,red,1007.04,1020.29,1002.62,-0.005524166650588893
2001-09-27,1018.61,1380.7005536,23.644867072154064,0.00747311558685778,0.9925268844131323,red,1018.61,1018.92,998.24,0.011079450078101124
2001-09-28,1040.94,1380.0280502399999,23.579123718546363,0.005677916224066774,0.9943220837759233,red,1040.94,1040.94,1018.61,0.021341030422923193
2001-10-01,1038.55,1379.3470384,23.109167532619047,0.01641211555306627,0.9835878844469241,red,1038.55,1040.94,1026.76,-0.002642809388789863
2001-10-02,1051.33,1378.6570561600001,22.79670915598809,0.018724349478545083,0.9812756505214453,red,1051.33,1051.33,1034.47,0.01188635190610648
2001-10-03,1072.28,1377.95908368,23.35187369818869,0.021104519397997026,0.9788954806019934,red,1072.28,1075.38,1041.48,0.019387025437981223
2001-10-04,1069.63,1377.25347232,22.999280013279254,0.051882777532942286,0.9481172224670482,red,1069.63,1084.12,1067.82,-0.002818596137174225
2001-10-05,1071.38,1376.54043856,22.791816012615286,0.06196993677175918,0.9380300632282312,red,1071.38,1072.35,1053.5,0.0012905750008118414
2001-10-08,1062.44,1375.81988192,22.37722521198452,0.0606087216446416,0.9393912783553489,red,1062.44,1071.37,1056.88,-0.008723555336968952
2001-10-09,1056.75,1375.09163568,21.735363951385292,0.0545552145421669,0.9454447854578236,red,1056.75,1063.37,1053.83,-0.005714157013473903
2001-10-10,1080.99,1374.3566062399998,22.09459575381602,0.03690340519413882,0.9630965948058516,red,1080.99,1081.62,1052.7,0.02233495961111565
2001-10-11,1097.43,1373.61483952,21.898365966125223,0.0515948645406357,0.9484051354593548,red,1097.43,1099.16,1080.99,0.014749626846814091
2001-10-12,1091.65,1372.86668928,22.06744766781896,0.08406771502677872,0.9159322849732117,red,1091.65,1097.43,1072.15,-0.0056249373295202045
2001-10-15,1089.98,1372.1122704,21.637075284428015,0.09735676370533225,0.9026432362946581,red,1089.98,1091.65,1078.19,-0.0018751335227172971
2001-10-16,1097.55,1371.3529254399998,21.281721520206613,0.09665465097106829,0.9033453490289222,red,1097.55,1101.66,1087.13,0.006576907722526158
2001-10-17,1077.09,1370.5870216,21.74513544419628,0.08673951552822759,0.9132604844717626,red,1077.09,1107.12,1076.57,-0.019161630718112343
2001-10-18,1068.61,1369.8148585600002,21.32787867198647,0.10259468946784356,0.8974053105321466,red,1068.61,1077.94,1064.54,-0.008248389450704522
2001-10-19,1073.48,1369.0372099200001,21.175484738387144,0.11017347500609799,0.8898265249938921,red,1073.48,1075.52,1057.24,0.004202801134886091
2001-10-22,1089.9,1368.25487792,21.12921050146779,0.10590643669156471,0.8940935633084253,red,1089.9,1090.57,1070.32,0.014836073552839977
2001-10-23,1084.78,1367.46616016,20.945749976394403,0.11086820385388939,0.8891317961461006,red,1084.78,1098.99,1081.53,-0.005052915301838802
2001-10-24,1085.2,1366.6706143999997,20.41246247757468,0.104901818722117,0.8950981812778731,red,1085.2,1090.26,1079.98,4.293250219701122e-05
2001-10-25,1100.09,1365.86875248,21.11433935369594,0.0784687017338525,0.9215312982661377,red,1100.09,1100.09,1065.64,0.013283524991966236
2001-10-26,1104.61,1365.0613031999999,20.877122386011138,0.061592549430344645,0.9384074505696454,red,1104.61,1110.61,1094.24,0.0037561690110875516
2001-10-29,1078.3,1364.2492368,21.148766266710577,0.016538511506938164,0.983461488493052,red,1078.3,1104.61,1078.3,-0.024450772433590055
2001-10-30,1059.79,1363.4321308800002,21.32582795337505,0.021930202249432346,0.9780697977505578,red,1059.79,1078.3,1053.61,-0.01765911946109176
2001-10-31,1059.78,1362.60939872,21.1215365557063,0.050634591619900055,0.9493654083800901,red,1059.78,1074.79,1057.55,-0.0003536037207128125
2001-11-01,1084.1,1361.78093392,21.630459727920982,0.059044607056469245,0.9409553929435207,red,1084.1,1085.61,1054.31,0.02234464242726474
2001-11-02,1087.2,1360.94592576,21.25143674152494,0.2763137301687548,0.7236862698312351,red,1087.2,1089.63,1075.58,0.0025112663250854857
2001-11-05,1102.84,1360.10500768,21.164864904448695,0.3585199963192355,0.6414800036807544,red,1102.84,1106.72,1087.2,0.013938919119708355
2001-11-06,1118.86,1359.25831728,21.325121659226266,0.5053612244391967,0.4946387755607933,pink,1118.86,1119.73,1095.36,0.014077471132120625
2001-11-07,1115.8,1358.4056700800002,20.940865576264947,0.7750919345218201,0.22490806547816972,pink,1115.8,1126.62,1112.98,-0.003082841211048742
2001-11-08,1118.54,1357.5470648,20.910322297451696,0.8809433289767189,0.11905667102327103,pink,1118.54,1135.75,1115.42,0.002108459216232996
2001-11-09,1120.31,1356.6826680000001,20.459306182579105,0.920426903972629,0.07957309602736094,pink,1120.31,1123.02,1111.13,0.001237001388526691
2001-11-12,1118.33,1355.8134044799997,20.605840873450155,0.9337567856838328,0.06624321431615718,pink,1118.33,1121.71,1098.32,-0.0021130994426693506
2001-11-13,1139.09,1354.93987216,20.616048829777657,0.9356169129848797,0.06438308701511058,pink,1139.09,1139.14,1118.33,0.018049029054957925
2001-11-14,1141.21,1354.06360896,20.35574638828878,0.9668722573934794,0.03312774260651091,pink,1141.21,1148.28,1132.87,0.001515237155482364
2001-11-15,1142.24,1353.1849526400001,19.907959068874344,0.9780500642078296,0.021949935792160587,pink,1142.24,1146.46,1135.06,0.0005579759026367421
2001-11-16,1138.65,1352.3030593600001,19.592561115430623,0.980996492421158,0.019003507578832124,pink,1138.65,1143.52,1129.92,-0.003492064467875259
2001-11-19,1151.06,1351.41786112,19.233433059659085,0.979538952560894,0.02046104743909624,pink,1151.06,1151.06,1138.65,0.010495738971592193
2001-11-20,1142.66,1350.52976624,18.78576140667613,0.9781870959591635,0.021812904040826704,pink,1142.66,1152.45,1142.17,-0.0076685470648929065
2001-11-21,1137.03,1349.6385710399998,18.49047333634233,0.9741704594143522,0.02582954058563785,pink,1137.03,1142.66,1129.78,-0.00528344594465482
2001-11-23,1150.34,1348.74549072,18.323449669525207,0.9634208566047618,0.03657914339522832,pink,1150.34,1151.05,1135.9,0.011293783363354877
2001-11-26,1157.42,1347.8504798400002,17.992777186048947,0.9537743608497481,0.04622563915024191,pink,1157.42,1157.88,1146.17,0.005791671421740998
2001-11-27,1149.5,1346.95407072,18.221638326746508,0.9321393506770327,0.06786064932295718,pink,1149.5,1163.38,1140.81,-0.0072104927424151794
2001-11-28,1128.52,1346.05500384,18.371056410409185,0.8928054048747649,0.10719459512522507,pink,1128.52,1149.5,1128.29,-0.018764193306599213
2001-11-29,1140.2,1345.1533766400003,18.19700358988873,0.8929852166090797,0.10701478339091022,pink,1140.2,1140.4,1125.51,0.009952478011638856
2001-11-30,1139.45,1344.2497704,17.671153410394286,0.8912780619523268,0.10872193804766302,pink,1139.45,1143.57,1135.89,-0.0010021636133379173
2001-12-03,1129.9,1343.3442342399999,17.471095739874578,0.8747227222836884,0.12527727771630146,pink,1129.9,1139.45,1125.78,-0.00876072445817586
2001-12-04,1144.8,1342.43770976,17.394540952880853,0.8492843816879685,0.15071561831202152,pink,1144.8,1144.8,1128.86,0.012756648182448952
2001-12-05,1170.35,1341.5303702400001,18.017313905236804,0.8324212617533184,0.16757873824667185,pink,1170.35,1173.62,1143.77,0.021728732269064695
2001-12-06,1167.1,1340.6217673600001,17.562448209974956,0.8801295912532866,0.11987040874670352,pink,1167.1,1173.35,1164.43,-0.003124977782183762
2001-12-07,1158.31,1339.7101779200002,17.4063257994762,0.8975214383848056,0.10247856161518466,pink,1158.31,1167.1,1152.66,-0.00790416101985867
2001-12-10,1139.93,1338.7962532799997,17.468509509502383,0.9066151656848961,0.09338483431509427,pink,1139.93,1158.31,1139.66,-0.01633935709304865
2001-12-11,1136.76,1337.8801667199998,17.42358403402727,0.9451289979420353,0.05487100205795506,pink,1136.76,1150.89,1134.32,-0.00312891416363279
2001-12-12,1137.07,1336.96088752,17.330904832325906,0.9596873445130998,0.040312655486890524,pink,1137.07,1141.58,1126.01,-7.150014131223584e-05
2001-12-13,1119.38,1336.03796512,17.42535959070961,0.9631836731048377,0.036816326895152615,pink,1119.38,1137.07,1117.85,-0.016023985640022456
2001-12-14,1123.09,1335.11183488,17.24309161117413,0.9809289452097559,0.019071054790234365,pink,1123.09,1128.28,1114.5,0.0029646865747809566
2001-12-17,1134.36,1334.1830712,17.131937030615422,0.9875315357419165,0.01246846425807376,pink,1134.36,1137.36,1122.34,0.009640632377962742
2001-12-18,1142.92,1333.25237392,16.81234017908465,0.993017784005514,0.00698221599447624,pink,1142.92,1145.1,1134.36,0.007173608024374069
2001-12-19,1149.56,1332.3210156799998,16.85622317013042,0.9961175770457923,0.0038824229541978166,pink,1149.56,1152.44,1134.75,0.005448701509476587
2001-12-20,1139.93,1331.38854672,16.5879120116239,0.99746276609363,0.002537233906359778,pink,1139.93,1151.42,1139.93,-0.00875657129831259
2001-12-21,1144.89,1330.45595024,16.1535164110427,0.9986790434507883,0.0013209565492015326,pink,1144.89,1147.83,1139.93,0.003997537665233478
2001-12-24,1144.65,1329.52451008,15.506340590490566,0.9991895133779976,0.0008104866219919495,pink,1144.65,1147.83,1144.62,-0.0005538169451321502
2001-12-26,1149.37,1328.5939868799999,15.457523560966035,0.9992687769324208,0.0007312230675687694,pink,1149.37,1159.18,1144.65,0.0037708849104419882
2001-12-27,1157.13,1327.6636020800001,15.072647382917745,0.9991438430591093,0.0008561569408800159,pink,1157.13,1157.13,1149.37,0.006384667428939117
2001-12-28,1161.02,1326.7331390399997,14.694515013771857,0.9990001870823312,0.0009998129176581549,pink,1161.02,1164.64,1157.13,0.00301195980138464
2001-12-31,1148.08,1325.8020278400002,14.615789263083268,0.9983805963189315,0.0016194036810579706,pink,1148.08,1161.16,1148.04,-0.011552115060244495
2002-01-02,1154.67,1324.8699798399998,14.806999799929107,0.9986754216111287,0.001324578388860901,pink,1154.67,1154.67,1136.23,0.005379439138801067
2002-01-03,1165.27,1323.9367179199999,14.629649809932653,0.9986074607260127,0.0013925392739769704,pink,1165.27,1165.27,1154.01,0.008794063113709394
2002-01-04,1172.51,1323.00358528,14.554667319436016,0.9987617285047774,0.0012382714952122182,pink,1172.51,1176.55,1163.42,0.005849762419754536
2002-01-07,1164.89,1322.0684241600002,14.497933953464218,0.9986589083082772,0.0013410916917124993,pink,1164.89,1176.97,1163.55,-0.006864255972286929
2002-01-08,1160.71,1321.13223104,14.280037255791001,0.9984125536462081,0.0015874463537817016,pink,1160.71,1167.6,1157.46,-0.003938942957512299
2002-01-09,1155.14,1320.1962945599998,14.684535393001445,0.9974198677010377,0.0025801322989520534,pink,1155.14,1174.26,1151.89,-0.00515450594123361
2002-01-10,1156.55,1319.26041232,14.40430862335138,0.9951627310465806,0.004837268953409239,pink,1156.55,1159.93,1150.85,0.0008757190562301091
2002-01-11,1145.6,1318.32415008,14.382093192183813,0.9887290532815537,0.011270946718436339,pink,1145.6,1159.41,1145.45,-0.009857086270492862
2002-01-14,1138.41,1317.3872726399998,14.035488532574613,0.9813028708417111,0.01869712915827866,pink,1138.41,1145.6,1138.15,-0.00664013305526827
2002-01-15,1146.19,1316.4497184000002,13.930214105945874,0.9668983855153048,0.03310161448468496,pink,1146.19,1148.81,1136.88,0.006466678758391987
2002-01-16,1127.57,1315.51130128,14.168703400648582,0.938622006476203,0.061377993523786735,pink,1127.57,1146.19,1127.49,-0.016722691736418653
2002-01-17,1138.88,1314.5719478400001,14.045268230616154,0.9337229051972491,0.06627709480274079,pink,1138.88,1139.27,1127.57,0.009636280770375205
2002-01-18,1127.58,1313.63122176,14.064504819085348,0.9265687156127675,0.0734312843872224,pink,1127.58,1138.88,1124.45,-0.010315747869822301
2002-01-22,1119.31,1312.68833136,14.227279578131078,0.9182364165052617,0.0817635834947283,pink,1119.31,1135.26,1117.94,-0.007705487130600831
2002-01-23,1128.18,1311.74295504,14.241415599224524,0.9019734833598524,0.09802651664013774,pink,1128.18,1131.94,1117.43,0.007549122940217659
2002-01-24,1132.15,1310.7952808,14.095344819263294,0.872520566326842,0.12747943367314807,pink,1132.15,1139.5,1128.18,0.0031685971784976667
2002-01-25,1133.28,1309.84467168,13.915077578300131,0.7959330699967421,0.20406693000324783,pink,1133.28,1138.31,1127.82,0.0006534353422332088
2002-01-28,1133.06,1308.89091088,13.817823699385126,0.585170192988796,0.41482980701119376,pink,1133.06,1138.63,1126.66,-0.0005383134720379131
2002-01-29,1100.64,1307.93308256,15.06343251441587,0.006724919138664857,0.9932750808613245,red,1100.64,1137.47,1098.74,-0.029374276444745776
2002-01-30,1113.57,1306.9720243200002,15.916760888695071,0.0068194025722880785,0.9931805974277015,red,1113.57,1113.79,1081.66,0.011335073939778284
2002-01-31,1130.2,1306.00794432,15.966422844260322,0.0062528562180929545,0.9937471437818967,red,1130.2,1130.21,1113.3,0.014479369789074109
2002-02-01,1122.2,1305.0404060800001,15.75260170204731,0.007143359593164054,0.9928566404068254,red,1122.2,1130.2,1118.51,-0.007447731723423673
2002-02-04,1094.44,1304.06946608,16.462471616944946,0.0053391739686228425,0.9946608260313664,red,1094.44,1122.2,1092.25,-0.02539239525350656
2002-02-05,1090.02,1303.09480528,16.558348036097705,0.05524677938769543,0.9447532206122939,red,1090.02,1100.96,1082.58,-0.004390940073861415
2002-02-06,1083.51,1302.1170854399998,16.520430634292815,0.07520761851253747,0.924792381487452,red,1083.51,1093.58,1077.78,-0.006334441240153606
2002-02-07,1080.17,1301.13637792,16.47390910257817,0.08283497468203382,0.9171650253179556,red,1080.17,1094.03,1078.44,-0.0034315029893660517
2002-02-08,1096.22,1300.1525248,16.469713647449254,0.07926485830068576,0.9207351416993037,red,1096.22,1096.3,1079.91,0.014405294308392925
2002-02-11,1111.94,1299.16622352,16.512727965076788,0.08249660365368316,0.9175033963463065,red,1111.94,1112.01,1094.68,0.013894171384262865
2002-02-12,1107.5,1298.1771952,16.17209156682295,0.09226226188459043,0.9077377381153992,red,1107.5,1112.68,1102.98,-0.0043451824455972956
2002-02-13,1118.51,1297.18622976,16.016486988481798,0.09068103133567804,0.9093189686643115,red,1118.51,1120.56,1107.5,0.009548051671726048
2002-02-14,1116.48,1296.1929908800003,15.836662639057712,0.08524491017532983,0.9147550898246597,red,1116.48,1124.72,1112.3,-0.002160731281728767
2002-02-15,1104.18,1295.19742,15.737829507104824,0.062009590943551636,0.9379904090564377,red,1104.18,1117.09,1103.23,-0.011422068817802547
2002-02-19,1083.34,1294.19928528,16.047938031749585,0.03939444363958768,0.9606055563604019,red,1083.34,1104.18,1082.24,-0.019398284386854786
2002-02-20,1097.98,1293.19780416,16.443541130162107,0.04097772748183999,0.9590222725181495,red,1097.98,1098.32,1074.36,0.01307909863981925
2002-02-21,1080.95,1292.1936039999998,16.684364073654002,0.045066152362020565,0.954933847637969,red,1080.95,1101.5,1080.24,-0.015976011711481015
2002-02-22,1089.84,1291.18768624,16.8271458699713,0.06243437222226528,0.9375656277777242,red,1089.84,1093.93,1074.39,0.007846444512764865
2002-02-25,1109.43,1290.1810056,17.12928857647274,0.07097482459877202,0.9290251754012174,red,1109.43,1112.71,1089.84,0.017471305597245846
2002-02-26,1109.38,1289.17331856,16.939324147649096,0.11676458033709093,0.8832354196628988,red,1109.38,1115.05,1101.72,-0.000389237048396472
2002-02-27,1109.89,1288.16509104,17.132357940266637,0.13094122772441744,0.8690587722755722,red,1109.89,1123.06,1102.26,0.00011544275616944151
2002-02-28,1106.73,1287.15586912,17.0177400432533,0.12922818818959053,0.870771811810399,red,1106.73,1121.57,1106.73,-0.0031953576206952684
2002-03-01,1131.78,1286.14656864,17.419853041090633,0.1116000702308759,0.8883999297691137,red,1131.78,1131.79,1106.73,0.022037725220545746
2002-03-04,1153.84,1285.13815968,17.694360389036095,0.14789948728900632,0.8521005127109833,red,1153.84,1153.84,1130.93,0.01895972784496313
2002-03-05,1146.14,1284.13091632,17.457642369584292,0.4021314935083985,0.5978685064915912,red,1146.14,1157.74,1144.78,-0.00703990325768467
2002-03-06,1162.77,1283.125044,17.59376025110508,0.54014181312726,0.4598581868727298,pink,1162.77,1165.29,1145.11,0.014061146851606844
2002-03-07,1157.54,1282.11965712,17.576572238549826,0.7928796723552812,0.20712032764470836,pink,1157.54,1167.94,1150.69,-0.0048521938042061785
