Date, Open, High, Low, Close,LN_Return
6/9/99,1318.64,1326.01,1314.73,1318.64,0.000993942
6/8/99,1317.33,1334.52,1312.83,1317.33,-0.012964716
6/7/99,1334.52,1336.42,1325.89,1334.52,0.005085896
6/4/99,1327.75,1327.75,1299.54,1327.75,0.021475425
6/3/99,1299.54,1304.15,1294.2,1299.54,0.003646389
6/2/99,1294.81,1297.1,1277.47,1294.81,0.000424863
6/1/99,1294.26,1301.84,1281.44,1294.26,-0.005839545
05/28/99,1301.84,1304,1281.41,1301.84,0.015817614
05/27/99,1281.41,1304.76,1277.31,1281.41,-0.018058082
05/26/99,1304.76,1304.85,1278.43,1304.76,0.015727433
05/25/99,1284.4,1317.52,1284.38,1284.4,-0.017174927
05/24/99,1306.65,1333.02,1303.53,1306.65,-0.017930354
05/21/99,1330.29,1340.88,1326.19,1330.29,-0.006399135
05/20/99,1338.83,1350.49,1338.83,1338.83,-0.00402526
05/19/99,1344.23,1344.23,1327.05,1344.23,0.008149286
05/18/99,1333.32,1345.44,1323.46,1333.32,-0.004616872
05/17/99,1339.49,1339.95,1321.19,1339.49,0.001262471
05/14/99,1337.8,1367.56,1332.63,1337.8,-0.022001656
05/13/99,1367.56,1375.98,1364,1367.56,0.002606571
5/12/99,1364,1367.36,1333.1,1364,0.006170022
5/11/99,1355.61,1360,1340.3,1355.61,0.011358068
5/10/99,1340.3,1352.01,1334,1340.3,-0.003500544
5/7/99,1345,1345.99,1332.05,1345,0.009674904
5/6/99,1332.05,1348.36,1322.56,1332.05,-0.011390903
5/5/99,1347.31,1347.32,1317.44,1347.31,0.01142844
5/4/99,1332,1354.64,1330.64,1332,-0.016846782
5/3/99,1354.63,1354.63,1329.01,1354.63,0.01446224
04/30/99,1335.18,1351.83,1314.58,1335.18,-0.005713213
04/29/99,1342.83,1356.75,1336.81,1342.83,-0.005999112
04/28/99,1350.91,1368.62,1348.29,1350.91,-0.008762967
04/27/99,1362.8,1371.56,1356.55,1362.8,0.002027296
04/26/99,1360.04,1363.56,1353.72,1360.04,0.002348274
04/23/99,1356.85,1363.65,1348.45,1356.85,-0.001450839
04/22/99,1358.82,1358.84,1336.12,1358.82,0.016846785
04/21/99,1336.12,1336.12,1301.84,1336.12,0.022670701
04/20/99,1306.17,1306.3,1284.21,1306.17,0.012860155
04/19/99,1289.48,1340.1,1284.48,1289.48,-0.022634837
04/16/99,1319,1325.03,1311.4,1319,-0.002922186
04/15/99,1322.86,1332.41,1308.38,1322.86,-0.004209262
04/14/99,1328.44,1357.24,1326.41,1328.44,-0.015965929
04/13/99,1349.82,1362.1,1344.22,1349.82,-0.006512949
4/12/99,1358.64,1358.69,1333.48,1358.64,0.007602577
4/9/99,1348.35,1351.22,1335.24,1348.35,0.003246262
4/8/99,1343.98,1344.08,1321.6,1343.98,0.012797503
4/7/99,1326.89,1329.58,1312.59,1326.89,0.006805885
4/6/99,1317.89,1326.76,1311.07,1317.89,-0.002447889
4/5/99,1321.12,1321.21,1293.72,1321.12,0.020958072
4/1/99,1293.72,1294.54,1282.56,1293.72,0.005697491
03/31/99,1286.37,1313.6,1285.87,1286.37,-0.011116723
03/30/99,1300.75,1310.17,1295.47,1300.75,-0.007215879
03/29/99,1310.17,1311.76,1282.8,1310.17,0.021111711
03/26/99,1282.8,1289.99,1277.25,1282.8,-0.005589278
03/25/99,1289.99,1290.01,1268.59,1289.99,0.016728419
03/24/99,1268.59,1269.02,1256.43,1268.59,0.005097354
03/23/99,1262.14,1297.01,1257.46,1262.14,-0.027252922
03/22/99,1297.01,1303.84,1294.26,1297.01,-0.001756346
03/19/99,1299.29,1323.82,1298.92,1299.29,-0.013196717
03/18/99,1316.55,1317.62,1294.75,1316.55,0.014328745
03/17/99,1297.82,1306.55,1292.63,1297.82,-0.00657402
03/16/99,1306.38,1311.11,1302.29,1306.38,-0.00067339
03/15/99,1307.26,1307.47,1291.03,1307.26,0.009739301
3/12/99,1294.59,1304.42,1289.17,1294.59,-0.002384012
3/11/99,1297.68,1305.43,1286.84,1297.68,0.008388454
3/10/99,1286.84,1287.02,1275.16,1286.84,0.005454531
3/9/99,1279.84,1293.74,1275.11,1279.84,-0.002255549
3/8/99,1282.73,1282.74,1271.58,1282.73,0.005675881
3/5/99,1275.47,1275.73,1246.64,1275.47,0.022862806
3/4/99,1246.64,1247.74,1227.7,1246.64,0.015309432
3/3/99,1227.7,1231.63,1216.03,1227.7,0.001793576
3/2/99,1225.5,1248.31,1221.87,1225.5,-0.008660877
3/1/99,1236.16,1238.7,1221.88,1236.16,-0.001753897
02/26/99,1238.33,1246.73,1226.24,1238.33,-0.005387896
02/25/99,1245.02,1253.41,1225.01,1245.02,-0.006716243
02/24/99,1253.41,1283.84,1251.94,1253.41,-0.014077766
02/23/99,1271.18,1280.38,1263.36,1271.18,-0.000754919
02/22/99,1272.14,1272.22,1239.22,1272.14,0.026218372
02/19/99,1239.22,1247.91,1232.03,1239.22,0.001566728
02/18/99,1237.28,1239.13,1220.7,1237.28,0.010766728
02/17/99,1224.03,1249.31,1220.92,1224.03,-0.014469615
02/16/99,1241.87,1252.17,1230.13,1241.87,0.009498453
2/12/99,1230.13,1254.04,1225.53,1230.13,-0.019250485
2/11/99,1254.04,1254.05,1223.19,1254.04,0.02461387
2/10/99,1223.55,1226.78,1211.89,1223.55,0.006074561
2/9/99,1216.14,1243.97,1215.63,1216.14,-0.022465181
2/8/99,1243.77,1246.93,1231.98,1243.77,0.003519698
2/5/99,1239.4,1251.86,1232.28,1239.4,-0.00730743
2/4/99,1248.49,1272.23,1248.36,1248.49,-0.018710674
2/3/99,1272.07,1276.04,1255.27,1272.07,0.007955655
2/2/99,1261.99,1273.49,1247.56,1261.99,-0.008686479
2/1/99,1273,1283.75,1271.31,1273,-0.005202469
01/29/99,1279.64,1280.37,1255.18,1279.64,0.011214219
01/28/99,1265.37,1266.4,1243.17,1265.37,0.0177
01/27/99,1243.17,1262.61,1242.82,1243.17,-0.007325277
01/26/99,1252.31,1253.25,1233.98,1252.31,0.014745128
01/25/99,1233.98,1233.98,1219.4,1233.98,0.007148784
01/22/99,1225.19,1236.41,1217.97,1225.19,-0.008104582
01/21/99,1235.16,1256.94,1232.19,1235.16,-0.01722506
01/20/99,1256.62,1274.07,1251.54,1256.62,0.003683304
01/19/99,1252,1253.27,1234.91,1252,0.007005311
01/15/99,1243.26,1243.26,1212.19,1243.26,0.025308321
01/14/99,1212.19,1236.81,1209.54,1212.19,-0.018156381
01/13/99,1234.4,1247.75,1205.46,1234.4,-0.004131118
1/12/99,1239.51,1264.45,1238.29,1239.51,-0.019470214
1/11/99,1263.88,1276.22,1253.34,1263.88,-0.00883041
1/8/99,1275.09,1278.24,1261.82,1275.09,0.004212485
1/7/99,1269.73,1272.34,1257.68,1269.73,-0.002053445
1/6/99,1272.34,1272.5,1244.78,1272.34,0.021898917
1/5/99,1244.78,1246.11,1228.1,1244.78,0.013490548
1/4/99,1228.1,1248.81,1219.1,1228.1,-0.000919697
12/31/98,1229.23,1237.18,1224.96,1229.23,-0.002194088
12/30/98,1231.93,1244.93,1231.2,1231.93,-0.007987947
12/29/98,1241.81,1241.86,1220.78,1241.81,0.013229229
12/28/98,1225.49,1231.58,1221.17,1225.49,-0.000636278
12/24/98,1226.27,1229.72,1224.85,1226.27,-0.001849431
12/23/98,1228.54,1229.89,1203.57,1228.54,0.020534332
12/22/98,1203.57,1209.22,1192.72,1203.57,0.000606713
12/21/98,1202.84,1210.88,1188.03,1202.84,0.012388954
12/18/98,1188.03,1188.89,1178.27,1188.03,0.006798984
12/17/98,1179.98,1180.03,1161.94,1179.98,0.015406467
12/16/98,1161.94,1166.29,1154.69,1161.94,-0.000765667
12/15/98,1162.83,1162.83,1141.2,1162.83,0.018776349
12/14/98,1141.2,1166.46,1136.89,1141.2,-0.021893181
12/11/98,1166.46,1167.89,1153.19,1166.46,0.001235267
12/10/98,1165.02,1183.77,1163.75,1165.02,-0.015729446
12/9/98,1183.49,1185.22,1175.89,1183.49,0.001784454
12/8/98,1181.38,1193.53,1172.78,1181.38,-0.005335417
12/7/98,1187.7,1188.96,1176.71,1187.7,0.009270761
12/4/98,1176.74,1176.74,1150.14,1176.74,0.022864229
12/3/98,1150.14,1176.99,1149.61,1150.14,-0.01818788
12/2/98,1171.25,1175.28,1157.76,1171.25,-0.003434863
12/1/98,1175.28,1175.89,1150.31,1175.28,0.009961988
11/30/98,1163.63,1192.72,1163.63,1163.63,-0.024364947
11/27/98,1192.33,1192.97,1186.83,1192.33,0.004589786
11/25/98,1186.87,1187.16,1179.37,1186.87,0.003274458
11/24/98,1182.99,1191.3,1181.81,1182.99,-0.004402841
11/23/98,1188.21,1188.21,1163.55,1188.21,0.020972296
11/20/98,1163.55,1163.55,1152.61,1163.55,0.009446741
11/19/98,1152.61,1155.1,1144.42,1152.61,0.007078551
11/18/98,1144.48,1144.52,1133.07,1144.48,0.004518792
11/17/98,1139.32,1151.71,1129.67,1139.32,0.003032716
11/16/98,1135.87,1138.72,1125.72,1135.87,0.008976046
11/13/98,1125.72,1126.34,1116.76,1125.72,0.007158776
11/12/98,1117.69,1126.57,1115.55,1117.69,-0.002930326
11/11/98,1120.97,1136.25,1117.4,1120.97,-0.006482241
11/10/98,1128.26,1135.37,1122.8,1128.26,-0.001717985
11/9/98,1130.2,1141.01,1123.17,1130.2,-0.009519227
11/6/98,1141.01,1141.3,1131.18,1141.01,0.006294914
11/5/98,1133.85,1133.88,1109.55,1133.85,0.013478442
11/4/98,1118.67,1127.18,1110.59,1118.67,0.007023994
11/3/98,1110.84,1115.02,1106.42,1110.84,-0.000683933
11/2/98,1111.6,1114.44,1098.67,1111.6,0.011700062
10/30/98,1098.67,1103.78,1085.93,1098.67,0.011663595
10/29/98,1085.93,1086.11,1065.95,1085.93,0.016564756
10/28/98,1068.09,1072.79,1059.66,1068.09,0.00257801
10/27/98,1065.34,1087.08,1063.06,1065.34,-0.006530529
10/26/98,1072.32,1081.23,1068.17,1072.32,0.001539905
10/23/98,1070.67,1078.48,1067.43,1070.67,-0.007268022
10/22/98,1078.48,1080.43,1061.47,1078.48,0.007968763
10/21/98,1069.92,1073.61,1058.08,1069.92,0.00561428
10/20/98,1063.93,1084.06,1060.61,1063.93,0.001448512
10/19/98,1062.39,1065.21,1054.23,1062.39,0.005635254
10/16/98,1056.42,1062.65,1047.49,1056.42,0.008489007
10/15/98,1047.49,1053.15,1000.12,1047.49,0.040882061
10/14/98,1005.53,1014.42,987.8,1005.53,0.010728333
10/13/98,994.8,1000.78,987.55,994.8,-0.002920941
10/12/98,997.71,1010.71,984.39,997.71,0.013440493
10/9/98,984.39,984.42,953.04,984.39,0.025672379
10/8/98,959.44,970.68,923.32,959.44,-0.011647076
10/7/98,970.68,995.66,957.15,970.68,-0.014228454
10/6/98,984.59,1008.77,974.81,984.59,-0.004024028
10/5/98,988.56,1002.6,964.72,988.56,-0.014102566
10/2/98,1002.6,1005.42,971.65,1002.6,0.016300091
10/1/98,986.39,1017.01,981.25,986.39,-0.030570415
09/30/98,1017.01,1049.02,1015.73,1017.01,-0.030989445
09/29/98,1049.02,1056.31,1039.88,1049.02,0.000314629
09/28/98,1048.69,1061.46,1042.23,1048.69,0.003764144
09/25/98,1044.75,1051.89,1028.49,1044.75,0.001944939
09/24/98,1042.72,1066.11,1033.04,1042.72,-0.022165066
09/23/98,1066.09,1066.09,1029.63,1066.09,0.034798236
09/22/98,1029.63,1033.89,1021.96,1029.63,0.005590415
09/21/98,1023.89,1026.02,993.82,1023.89,0.00371824
09/18/98,1020.09,1022.01,1011.86,1020.09,0.001196689
09/17/98,1018.87,1045.48,1016.05,1018.87,-0.02578194
09/16/98,1045.48,1046.07,1029.31,1045.48,0.007488658
09/15/98,1037.68,1037.9,1021.42,1037.68,0.007700531
09/14/98,1029.72,1038.38,1009.06,1029.72,0.020267716
9/11/98,1009.06,1009.06,969.71,1009.06,0.029028053
9/10/98,980.19,1006.2,968.64,980.19,-0.026189708
9/9/98,1006.2,1027.72,1004.56,1006.2,-0.017008185
9/8/98,1023.46,1023.46,973.89,1023.46,0.049645962
9/4/98,973.89,991.41,956.5,973.89,-0.008557678
9/3/98,982.26,990.47,969.32,982.26,-0.008323539
9/2/98,990.47,1013.19,988.4,990.47,-0.003819164
9/1/98,994.26,1000.71,939.98,994.26,0.037902812
08/31/98,957.28,1033.47,957.28,957.28,-0.07043759
08/28/98,1027.14,1051.8,1021.04,1027.14,-0.014929761
08/27/98,1042.59,1084.19,1037.61,1042.59,-0.039125163
08/26/98,1084.19,1092.85,1075.91,1084.19,-0.007955798
08/25/98,1092.85,1106.64,1085.53,1092.85,0.004319146
08/24/98,1088.14,1093.82,1081.24,1088.14,0.006361286
08/21/98,1081.24,1091.6,1054.92,1081.24,-0.009535979
08/20/98,1091.6,1098.79,1089.55,1091.6,-0.005900477
08/19/98,1098.06,1106.32,1094.93,1098.06,-0.002855508
08/18/98,1101.2,1101.72,1083.67,1101.2,0.016047066
08/17/98,1083.67,1083.67,1055.08,1083.67,0.01949354
08/14/98,1062.75,1083.92,1057.22,1062.75,-0.011377049
08/13/98,1074.91,1091.5,1074.91,1074.91,-0.008623897
8/12/98,1084.22,1084.7,1068.98,1084.22,0.014155912
8/11/98,1068.98,1083.14,1054,1068.98,-0.013159307
8/10/98,1083.14,1092.82,1081.76,1083.14,-0.005808752
8/7/98,1089.45,1102.54,1084.72,1089.45,-0.000165207
8/6/98,1089.63,1090.95,1074.94,1089.63,0.00755395
8/5/98,1081.43,1084.8,1057.35,1081.43,0.008646243
8/4/98,1072.12,1119.73,1071.82,1072.12,-0.036917804
8/3/98,1112.44,1121.79,1110.39,1112.44,-0.00737092
07/31/98,1120.67,1142.97,1114.3,1120.67,-0.019685919
07/30/98,1142.95,1143.07,1125.21,1142.95,0.015642954
07/29/98,1125.21,1138.56,1121.98,1125.21,-0.004460315
07/28/98,1130.24,1147.27,1119.44,1130.24,-0.014955208
07/27/98,1147.27,1147.27,1128.19,1147.27,0.005655436
07/24/98,1140.8,1150.14,1129.11,1140.8,0.000920831
07/23/98,1139.75,1164.35,1139.75,1139.75,-0.021122135
07/22/98,1164.08,1167.67,1155.2,1164.08,-0.000850096
07/21/98,1165.07,1187.37,1163.05,1165.07,-0.016201821
07/20/98,1184.1,1190.58,1179.19,1184.1,-0.002235486
07/17/98,1186.75,1188.1,1182.42,1186.75,0.002328388
07/16/98,1183.99,1184.02,1170.4,1183.99,0.007783658
07/15/98,1174.81,1181.48,1174.73,1174.81,-0.002355053
07/14/98,1177.58,1179.76,1165.19,1177.58,0.010577321
07/13/98,1165.19,1166.98,1160.21,1165.19,0.00073835
7/10/98,1164.33,1166.93,1150.88,1164.33,0.00496796
7/9/98,1158.56,1166.38,1156.03,1158.56,-0.006727081
7/8/98,1166.38,1166.89,1154.66,1166.38,0.010099007
7/7/98,1154.66,1159.81,1152.85,1154.66,-0.0023097
7/6/98,1157.33,1157.33,1145.03,1157.33,0.009471585
7/2/98,1146.42,1148.56,1142.99,1146.42,-0.001864941
7/1/98,1148.56,1148.56,1133.84,1148.56,0.012898882
06/30/98,1133.84,1140.8,1131.98,1133.84,-0.004092721
06/29/98,1138.49,1145.15,1133.2,1138.49,0.004657334
06/26/98,1133.2,1136.83,1129.28,1133.2,0.003465227
06/25/98,1129.28,1142.04,1127.6,1129.28,-0.003182801
06/24/98,1132.88,1134.4,1115.1,1132.88,0.011889838
06/23/98,1119.49,1119.49,1103.21,1119.49,0.014649112
06/22/98,1103.21,1109.01,1099.42,1103.21,0.002323198
06/19/98,1100.65,1111.25,1097.1,1100.65,-0.005183472
06/18/98,1106.37,1109.36,1103.71,1106.37,-0.00066863
06/17/98,1107.11,1112.87,1087.58,1107.11,0.017788777
06/16/98,1087.59,1087.59,1074.67,1087.59,0.009775556
06/15/98,1077.01,1098.84,1077.01,1077.01,-0.020066395
6/12/98,1098.84,1098.84,1080.83,1098.84,0.00388435
6/11/98,1094.58,1114.2,1094.28,1094.58,-0.016041235
6/10/98,1112.28,1126,1110.27,1112.28,-0.005496071
6/9/98,1118.41,1119.92,1111.31,1118.41,0.002408097
6/8/98,1115.72,1119.7,1113.31,1115.72,0.001668476
6/5/98,1113.86,1113.88,1084.28,1113.86,0.01723236
6/4/98,1094.83,1095.93,1078.1,1094.83,0.011113471
6/3/98,1082.73,1097.43,1081.09,1082.73,-0.00964184
6/2/98,1093.22,1098.71,1089.67,1093.22,0.002051095
6/1/98,1090.98,1097.85,1084.22,1090.98,0.000146668
05/29/98,1090.82,1104.16,1090.82,1090.82,-0.006196271
05/28/98,1097.6,1099.73,1089.06,1097.6,0.0049045
05/27/98,1092.23,1094.44,1074.39,1092.23,-0.001637508
05/26/98,1094.02,1116.79,1094.01,1094.02,-0.014924364
05/22/98,1110.47,1116.89,1107.99,1110.47,-0.003748134
05/21/98,1114.64,1124.45,1111.94,1114.64,-0.003957564
05/20/98,1119.06,1119.08,1107.51,1119.06,0.008561558
05/19/98,1109.52,1113.5,1105.82,1109.52,0.003340348
05/18/98,1105.82,1112.44,1097.99,1105.82,-0.002628075
05/15/98,1108.73,1118.66,1107.11,1108.73,-0.007762493
05/14/98,1117.37,1124.03,1112.43,1117.37,-0.0013326
05/13/98,1118.86,1122.22,1114.93,1118.86,0.002747636
5/12/98,1115.79,1115.96,1102.78,1115.79,0.008234277
5/11/98,1106.64,1119.13,1103.72,1106.64,-0.001354537
5/8/98,1108.14,1111.42,1094.53,1108.14,0.011800725
5/7/98,1095.14,1105.58,1094.59,1095.14,-0.008890725
5/6/98,1104.92,1118.39,1104.64,1104.92,-0.009529801
5/5/98,1115.5,1122.07,1111.16,1115.5,-0.005872459
5/4/98,1122.07,1130.52,1121,1122.07,0.00095405
5/1/98,1121,1121.02,1111.75,1121,0.008285794
04/30/98,1111.75,1116.97,1094.63,1111.75,0.015518944
04/29/98,1094.63,1098.24,1084.65,1094.63,0.008735042
04/28/98,1085.11,1095.94,1081.49,1085.11,-0.001316971
04/27/98,1086.54,1107.9,1076.7,1086.54,-0.019467996
04/24/98,1107.9,1122.81,1104.77,1107.9,-0.010487283
04/23/98,1119.58,1130.54,1117.49,1119.58,-0.00974178
04/22/98,1130.54,1132.98,1126.29,1130.54,0.003429015
04/21/98,1126.67,1129.65,1119.54,1126.67,0.002684064
04/20/98,1123.65,1124.88,1118.43,1123.65,0.000828003
04/17/98,1122.72,1122.72,1104.95,1122.72,0.013044306
04/16/98,1108.17,1119.32,1105.27,1108.17,-0.010011352
04/15/98,1119.32,1119.9,1112.24,1119.32,0.003194534
04/14/98,1115.75,1115.95,1109.48,1115.75,0.005446127
04/13/98,1109.69,1110.75,1100.6,1109.69,-0.00088274
4/9/98,1110.67,1111.45,1101.65,1110.67,0.008154381
4/8/98,1101.65,1111.6,1098.21,1101.65,-0.007136459
4/7/98,1109.54,1121.38,1102.44,1109.54,-0.010614555
4/6/98,1121.38,1131.99,1121.37,1121.38,-0.001176429
4/3/98,1122.7,1126.36,1118.12,1122.7,0.002398885
4/2/98,1120.01,1121.01,1107.89,1120.01,0.010645656
4/1/98,1108.15,1109.19,1095.29,1108.15,0.005792133
03/31/98,1101.75,1110.13,1093.55,1101.75,0.00747054
03/30/98,1093.55,1099.1,1090.02,1093.55,-0.001726824
03/27/98,1095.44,1107.18,1091.14,1095.44,-0.004881079
03/26/98,1100.8,1106.28,1097,1100.8,-0.001026
03/25/98,1101.93,1113.07,1092.84,1101.93,-0.003370209
03/24/98,1105.65,1106.75,1095.55,1105.65,0.009176877
03/23/98,1095.55,1101.16,1094.25,1095.55,-0.003289731
03/20/98,1099.16,1101.04,1089.39,1099.16,0.008607116
03/19/98,1089.74,1089.74,1084.3,1089.74,0.003880001
03/18/98,1085.52,1085.52,1077.77,1085.52,0.004681514
03/17/98,1080.45,1080.52,1073.29,1080.45,0.001092734
03/16/98,1079.27,1079.46,1068.61,1079.27,0.009926148
03/13/98,1068.61,1075.86,1066.57,1068.61,-0.001225141
3/12/98,1069.92,1071.87,1063.54,1069.92,0.001356161
3/11/98,1068.47,1069.18,1064.22,1068.47,0.003957393
3/10/98,1064.25,1064.59,1052.31,1064.25,0.011282578
3/9/98,1052.31,1058.55,1050.02,1052.31,-0.003206834
3/6/98,1055.69,1055.69,1035.05,1055.69,0.019744847
3/5/98,1035.05,1047.33,1030.87,1035.05,-0.011794334
3/4/98,1047.33,1052.02,1042.74,1047.33,-0.004468057
3/3/98,1052.02,1052.02,1043.41,1052.02,0.00411484
3/2/98,1047.7,1053.98,1044.7,1047.7,-0.00156411
02/27/98,1049.34,1051.66,1044.4,1049.34,0.000638701
02/26/98,1048.67,1048.68,1039.85,1048.67,0.0055174
02/25/98,1042.9,1045.79,1030.56,1042.9,0.01190295
02/24/98,1030.56,1038.73,1028.89,1030.56,-0.007328307
02/23/98,1038.14,1038.68,1031.76,1038.14,0.0037928
02/20/98,1034.21,1034.21,1022.69,1034.21,0.005750347
02/19/98,1028.28,1032.93,1026.62,1028.28,-0.00368868
02/18/98,1032.08,1032.08,1021.7,1032.08,0.009071328
02/17/98,1022.76,1028.02,1020.09,1022.76,0.002613997
02/13/98,1020.09,1024.14,1017.71,1020.09,-0.003962377
2/12/98,1024.14,1026.3,1008.55,1024.14,0.004040805
2/11/98,1020.01,1020.71,1016.38,1020.01,0.000980863
2/10/98,1019.01,1022.15,1010.71,1019.01,0.008148832
2/9/98,1010.74,1015.33,1006.28,1010.74,-0.001700277
2/6/98,1012.46,1013.07,1003.36,1012.46,0.008849264
2/5/98,1003.54,1013.51,1000.27,1003.54,-0.003342555
2/4/98,1006.9,1009.52,999.43,1006.9,0.000894232
2/3/98,1006,1006.13,996.9,1006,0.004712877
2/2/98,1001.27,1002.48,980.28,1001.27,0.021186228
01/30/98,980.28,987.41,979.63,980.28,-0.005300734
01/29/98,985.49,992.65,975.21,985.49,0.008181609
01/28/98,977.46,978.63,969.02,977.46,0.008672119
01/27/98,969.02,973.23,956.26,969.02,0.012534108
01/26/98,956.95,963.04,954.24,956.95,-0.000668568
01/23/98,957.59,966.44,950.86,957.59,-0.005675236
01/22/98,963.04,970.81,959.49,963.04,-0.008035827
01/21/98,970.81,978.6,963.29,970.81,-0.007992204
01/20/98,978.6,978.6,961.48,978.6,0.017618013
01/16/98,961.51,965.12,950.73,961.51,0.011274855
01/15/98,950.73,957.94,950.27,950.73,-0.007555035
01/14/98,957.94,958.12,948,957.94,0.006094068
01/13/98,952.12,952.14,939.21,952.12,0.013651981
1/12/98,939.21,939.25,912.83,939.21,0.012341471
1/9/98,927.69,956.05,921.72,927.69,-0.030112588
1/8/98,956.05,964,955.04,956.05,-0.008281082
1/7/98,964,966.58,952.67,964,-0.002672774
1/6/98,966.58,977.07,962.68,966.58,-0.010794229
1/5/98,977.07,982.63,969,977.07,0.002079802
1/2/98,975.04,975.04,965.73,975.04,0.004739224
12/31/97,970.43,975.02,967.41,970.43,-0.000422404
12/30/97,970.84,970.84,953.35,970.84,0.018179579
12/29/97,953.35,953.95,936.46,953.35,0.017875289
12/26/97,936.46,939.99,932.7,936.46,0.004023203
12/24/97,932.7,942.88,932.7,932.7,-0.006870309
12/23/97,939.13,954.51,938.91,939.13,-0.015395242
12/22/97,953.7,956.73,946.25,953.7,0.007282403
12/19/97,946.78,955.3,924.92,946.78,-0.008958674
12/18/97,955.3,965.54,950.55,955.3,-0.010662103
12/17/97,965.54,974.3,964.25,965.54,-0.002585878
12/16/97,968.04,973,963.39,968.04,0.004815094
12/15/97,963.39,965.96,953.39,963.39,0.01043426
12/12/97,953.39,961.32,947,953.39,-0.001624457
12/11/97,954.94,969.79,951.89,954.94,-0.015431042
12/10/97,969.79,975.78,962.68,969.79,-0.006157598
12/9/97,975.78,982.37,973.81,975.78,-0.006730868
12/8/97,982.37,985.67,979.57,982.37,-0.00144444
12/5/97,983.79,986.25,969.1,983.79,0.010925608
12/4/97,973.1,983.36,971.37,973.1,-0.003764358
12/3/97,976.77,980.81,966.16,976.77,0.005224678
12/2/97,971.68,976.2,969.83,971.68,-0.003185272
12/1/97,974.78,974.77,955.4,974.78,0.020081704
11/28/97,955.4,959.13,951.64,955.4,0.003943289
11/26/97,951.64,956.47,950.82,951.64,0.000862042
11/25/97,950.82,954.47,944.71,950.82,0.004374207
11/24/97,946.67,963.09,945.22,946.67,-0.017196302
11/21/97,963.09,964.55,954.6,963.09,0.004276646
11/20/97,958.98,961.83,944.59,958.98,0.015119249
11/19/97,944.59,947.28,934.83,944.59,0.006755849
11/18/97,938.23,947.65,937.43,938.23,-0.008458842
11/17/97,946.2,949.66,928.35,946.2,0.019045146
11/14/97,928.35,930.44,915.34,928.35,0.012672188
11/13/97,916.66,917.79,900.61,916.66,0.011741474
11/12/97,905.96,923.88,905.34,905.96,-0.019478793
11/11/97,923.78,928.29,919.63,923.78,0.002872771
11/10/97,921.13,935.9,920.26,921.13,-0.006902399
11/7/97,927.51,938.03,915.39,927.51,-0.011278355
11/6/97,938.03,942.85,934.16,938.03,-0.005029812
11/5/97,942.76,949.62,938.16,942.76,0.002123684
11/4/97,940.76,941.4,932.66,940.76,0.00188323
11/3/97,938.99,939.02,914.62,938.99,0.026296151
10/31/97,914.62,919.93,903.68,914.62,0.012033363
10/30/97,903.68,923.28,903.68,903.68,-0.016984894
10/29/97,919.16,935.24,913.88,919.16,-0.002922311
10/28/97,921.85,923.09,855.27,921.85,0.049886931
10/27/97,876.99,941.64,876.73,876.99,-0.071127446
10/24/97,941.64,960.04,937.55,941.64,-0.009565001
10/23/97,950.69,968.49,944.16,950.69,-0.018550121
10/22/97,968.49,972.61,965.66,968.49,-0.003905671
10/21/97,972.28,972.56,955.61,972.28,0.017293949
10/20/97,955.61,955.72,941.43,955.61,0.012054237
10/17/97,944.16,955.23,931.58,944.16,-0.011656506
10/16/97,955.23,973.38,950.77,955.23,-0.010921788
10/15/97,965.72,970.28,962.75,965.72,-0.004710753
10/14/97,970.28,972.86,961.87,970.28,0.002249302
10/13/97,968.1,973.46,966.95,968.1,0.001157575
10/10/97,966.98,970.62,963.42,966.98,-0.00375723
10/9/97,970.62,974.72,963.34,970.62,-0.003311977
10/8/97,973.84,983.12,968.65,973.84,-0.009484169
10/7/97,983.12,983.12,971.95,983.12,0.010665759
10/6/97,972.69,974.16,965.03,972.69,0.00790624
10/3/97,965.03,975.47,955.13,965.03,0.004746853
10/2/97,960.46,960.46,952.94,960.46,0.005271769
10/1/97,955.41,956.71,947.28,955.41,0.008545848
09/30/97,947.28,955.17,947.28,947.28,-0.006376888
09/29/97,953.34,953.96,941.94,953.34,0.008553903
09/26/97,945.22,946.44,937.91,945.22,0.007763709
09/25/97,937.91,947,937.38,937.91,-0.006980516
09/24/97,944.48,959.78,944.07,944.48,-0.007856991
09/23/97,951.93,955.78,948.07,951.93,-0.003669998
09/22/97,955.43,960.59,950.51,955.43,0.005162818
09/19/97,950.51,952.35,943.9,950.51,0.003393406
09/18/97,947.29,958.19,943,947.29,0.004538994
09/17/97,943,950.29,941.99,943,-0.002795664
09/16/97,945.64,947.66,919.77,945.64,0.027738308
09/15/97,919.77,928.9,919.41,919.77,-0.004491026
9/12/97,923.91,925.05,906.7,923.91,0.012327954
9/11/97,912.59,919.03,902.56,912.59,-0.007032055
9/10/97,919.03,933.62,918.76,919.03,-0.015750737
9/9/97,933.62,938.9,927.28,933.62,0.002595426
9/8/97,931.2,936.5,929.05,931.2,0.002311518
9/5/97,929.05,940.37,924.05,929.05,-0.001957074
9/4/97,930.87,933.36,925.59,930.87,0.003238773
9/3/97,927.86,935.9,926.87,927.86,0.000301815
9/2/97,927.58,927.58,899.47,927.58,0.030773343
08/29/97,899.47,907.28,896.82,899.47,-0.004658549
