Date,regime,Volume,Open,High,Low,Close,ema_20,stddev_20,upper_band_1sd,lower_band_1sd,upper_band_1.5sd,lower_band_1.5sd,fib_level_0.236,fib_level_0.382,fib_level_0.618,short_ema,long_ema,MACD_line,signal_line,MACD_histogram,RSI
1987-06-01,blue,149300000,289.83,291.96,289.23,289.83,288.10844306051575,5.096392692261193,293.20483575277694,283.01205036825456,295.75303209890757,280.46385402212394,285.83436,274.81282,256.99718,287.9526736698499,288.28227430769937,-0.3296006378494667,-0.770463861371721,0.44086322352225427,52.54943102204573
1987-06-02,blue,153400000,288.46,290.04,286.93,288.46,288.14192467379996,4.848792509828932,292.9907171836289,283.29313216397105,295.41511343854336,280.86873590905657,285.83436,274.81282,256.99718,288.0307238744884,288.2954391737957,-0.2647152993073405,-0.6693141489588449,0.4045988496515044,50.25019773963699
1987-06-03,blue,164200000,293.47,293.47,288.46,293.47,288.64936041915234,4.883295651177398,293.5326560703297,283.76606476797497,295.97430389591847,281.3244169423862,285.83436,274.81282,256.99718,288.8675355861056,288.6787399757368,0.18879561036879977,-0.4976921970933159,0.6864878074621157,57.56267979135984
1987-06-04,blue,140300000,295.09,295.1,292.76,295.09,289.26275466494735,5.033686413421671,294.296441078369,284.2290682515257,296.8132842850799,281.71222504481483,285.83436,274.81282,256.99718,289.8248378036278,289.1536481256822,0.6711896779456197,-0.26391582208552883,0.9351055000311486,59.62903308812064
1987-06-05,blue,129100000,293.45,295.11,292.8,293.45,289.6615399349524,4.951277923040612,294.612817857993,284.71026201191177,297.0884568195133,282.23462305039146,285.83436,274.81282,256.99718,290.38255506460814,289.47189641266874,0.9106586519394,-0.02900092728054307,0.939659579219943,56.62320202939525
1987-06-08,blue,136400000,296.72,297.03,291.55,296.72,290.3337742268617,5.167142926260792,295.5009171531225,285.1666313006009,298.0844886162529,282.5830598374705,285.83436,274.81282,256.99718,291.35754659313,290.0087929746933,1.3487536184367173,0.24654998186290902,1.1022036365738082,60.85981034405843
1987-06-09,blue,164200000,297.28,297.59,295.9,297.28,290.9953195385891,5.341628146103434,296.3369476846926,285.65369139248565,299.0077617577443,282.98287731943395,285.83436,274.81282,256.99718,292.26869327111,290.5474009024938,1.7212923686162185,0.541498459213571,1.1797939094026475,61.5523671295153
1987-06-10,blue,197400000,297.47,300.81,295.66,297.47,291.6119557730092,5.442239058423335,297.05419483143254,286.16971671458583,299.7753143606442,283.4485971853742,285.83436,274.81282,256.99718,293.06889430632384,291.0601860208276,2.0087082854962546,0.8349404244701077,1.1737678610261468,61.79934245065157
1987-06-11,blue,138900000,298.73,298.94,297.47,298.73,292.2898647470083,5.602928972920949,297.8927937199293,286.6869357740874,300.69425820638975,283.8854712876269,285.83436,274.81282,256.99718,293.9398336438125,291.6283203896552,2.311513254157319,1.13025499040755,1.1812582637497688,63.474965090282005
1987-06-12,blue,175100000,301.62,302.22,300.8,301.62,293.17844905681704,6.024852040547898,299.20330109736494,287.15359701626915,302.2157271176389,284.1411709959952,285.83436,274.81282,256.99718,295.1213976986106,292.3684448052363,2.7529528933742995,1.4547945710009,1.2981583223733995,67.04549113715098
1987-06-15,blue,156900000,303.14,304.11,301.62,303.14,294.12716819426305,6.468577088209203,300.59574528247225,287.65859110605385,303.8300338265769,284.4243025619492,286.18580000000003,275.0971,257.1729,296.35502882190127,293.1663377826262,3.1886910392750565,1.8015738646557313,1.3871171746193252,68.77444030889524
1987-06-16,blue,157800000,304.76,304.86,302.6,304.76,295.13981884242844,6.93628891367802,302.07610775610647,288.2035299287504,305.5442522129455,284.7353854719114,286.7588,275.5606,257.4594,297.64810131083954,294.0251275765058,3.6229737343337547,2.165853838591336,1.4571198957424185,70.54797101318852
1987-06-17,blue,184700000,304.81,305.74,304.03,304.81,296.0607884764829,7.211924114253636,303.27271259073655,288.8488643622293,306.87867464786336,285.24290230510246,287.43112,276.10444,257.79556,298.74993187840266,294.82400701528314,3.925924863119519,2.5178680434969727,1.4080568196225465,70.60346734285861
1987-06-18,blue,168600000,305.69,306.13,303.38,305.69,296.97785624062743,7.447715945213164,304.4255721858406,289.53014029541424,308.14943015844716,285.8062823228077,287.72908,276.34546,257.94454,299.8176346663407,295.6288953845214,4.188739281819323,2.8520422911614434,1.33669699065788,71.61715085417023
1987-06-19,blue,220500000,306.97,306.97,305.55,306.97,297.9294889796153,7.6968701304117335,305.62635911002707,290.23261884920356,309.4747941752329,286.38418378399774,288.37084000000004,276.86458,258.26542,300.91799856382676,296.4689772078902,4.449021355936566,3.171438104116468,1.2775832518200976,73.07169616286086
1987-06-22,blue,178200000,309.65,310.2,306.97,309.65,299.0457281244138,8.127707608175825,307.1734357325896,290.918020516238,311.23728953667757,286.85416671215006,290.83856,278.86072,259.49928,302.2613834001611,297.445349266565,4.816034133596077,3.50035731001239,1.3156768235836864,75.86102431457958
1987-06-23,blue,194200000,308.43,310.27,307.48,308.43,299.93946830304105,8.231400403806342,308.1708687068474,291.7080678992347,312.28656890875055,287.59236769733155,290.89204,278.90398,259.52602,303.2104013385979,298.25902709867137,4.951374239926508,3.790560695995214,1.1608135439312943,72.19490270751359
1987-06-24,blue,153800000,306.86,308.91,306.32,306.86,300.5985665598943,8.102290408411994,308.7008569683063,292.49627615148233,312.75200217251233,288.4451309472763,290.89204,278.90398,259.52602,303.77187805573664,298.89613620247354,4.875741853263094,4.00759692744879,0.8681449258143035,67.66316292393653
1987-06-25,blue,173500000,308.96,309.44,306.86,308.96,301.3948935541901,8.10779692515299,309.5026904793431,293.28709662903714,313.5565889419196,289.2331981664606,290.89204,278.90398,259.52602,304.5700506625464,299.6416075948829,4.9284430676635225,4.191766155491737,0.7366769121717853,70.34459394601765
1987-06-26,blue,150500000,307.16,308.96,306.38,307.16,301.9439513109339,7.905087502486693,309.84903881342063,294.0388638084472,313.801582564664,290.08632005720386,290.89204,278.90398,259.52602,304.96850440677,300.19852555081746,4.769978855952559,4.307408695583902,0.4625701603686565,65.34302541978772
1987-06-29,blue,142500000,307.9,308.15,306.75,307.9,302.51119404322594,7.730238296882777,310.2414323401087,294.7809557463432,314.1065514885501,290.9158365979018,290.89204,278.90398,259.52602,305.41950372880535,300.7690051396458,4.650498589159554,4.376026674299033,0.2744719148605208,66.4006942320564
1987-06-30,blue,165500000,304.0,308.0,303.01,304.0,302.6529850867282,7.366581831257703,310.0195669179859,295.28640325547053,313.70285783361476,291.6031123398417,290.89204,278.90398,259.52602,305.2011185397584,301.00833809226464,4.19278044749376,4.339377428937979,-0.14659698144421895,56.59737951876164
1987-07-01,blue,157000000,302.94,304.0,302.53,302.94,302.68031984037316,7.007550143525944,309.6878699838991,295.67276969684724,313.1916450556621,292.1689946250842,290.89204,278.90398,259.52602,304.8532541490263,301.1514241595043,3.7018299895220252,4.211867941054789,-0.5100379515327633,54.25288560892805
1987-07-02,blue,154900000,305.63,306.34,302.94,305.63,302.9612417603376,6.724447286690444,309.68568904702806,296.23679447364714,313.04791269037327,292.87457083030193,290.89204,278.90398,259.52602,304.97275351071454,301.4831705180595,3.4895829926550164,4.067410951374835,-0.5778279587198183,58.905216349829566
1987-07-06,blue,155000000,304.92,306.75,304.23,304.92,303.147790164115,6.423371386614691,309.5711615507297,296.7244187775003,312.78284724403704,293.512733084193,290.89204,278.90398,259.52602,304.96463758598924,301.73775047968473,3.2268871063045026,3.8993061823607684,-0.6724190760562658,57.25030241125001
1987-07-07,blue,200700000,307.4,308.63,304.73,307.4,303.5527625294374,6.242614108036316,309.79537663747374,297.3101484214011,312.91668369149187,294.18884136738296,290.89204,278.90398,259.52602,305.3393087266063,302.15717637007845,3.182132356527859,3.7558714171941867,-0.5737390606663277,61.33634237762564
1987-07-08,blue,207500000,308.29,308.48,306.01,308.29,304.0039280028243,6.106904550059474,310.1108325528838,297.8970234527648,313.1642848279135,294.8435711777351,290.89204,278.90398,259.52602,305.79326123020536,302.6114596019245,3.18180162828088,3.6410574594115257,-0.45925583113064583,62.71368515197465
1987-07-09,blue,195400000,307.52,309.56,307.42,307.52,304.3387920025553,5.90455634853504,310.24334835109033,298.43423565402026,313.19562652535785,295.48195747975274,290.89204,278.90398,259.52602,306.05891334863526,302.97505518696715,3.083858161668104,3.5296175998628416,-0.4457594381947376,60.69900515862088
1987-07-10,blue,172100000,308.37,308.4,306.96,308.37,304.7227165737405,5.746077435636836,310.46879400937735,298.9766391381037,313.34183272719577,296.10360042028526,290.89204,278.90398,259.52602,306.4144651411529,303.3746807286733,3.039784412479605,3.4316509623861946,-0.3918665499065894,62.14472147406943
1987-07-13,blue,152500000,307.63,308.41,305.49,307.63,304.99960070957474,5.535299386287207,310.53490009586193,299.46430132328754,313.3025497890055,296.69665163014395,290.89204,278.90398,259.52602,306.60147050405243,303.68988956358635,2.911580940466081,3.327636958002172,-0.416056017536091,60.072884858683295
1987-07-14,blue,185900000,310.68,310.69,307.46,310.68,305.5405911181866,5.536081119024973,311.0766722372116,300.00450999916166,313.8447127967241,297.23646943964917,291.21292,279.16354,259.68646,307.228936580352,304.2076755218392,3.0212610585128346,3.2663617781043044,-0.24510071959146984,65.21968776613922
1987-07-15,blue,202300000,310.42,312.08,309.07,310.42,306.0052967259784,5.467067910828491,311.4723646368069,300.53822881514986,314.2058985922211,297.80469485973566,292.27488,280.02256,260.21744,307.71986941414406,304.66784770540664,3.0520217087374135,3.2234937642309265,-0.17147205549351296,64.45691129501509
1987-07-16,blue,210900000,312.7,312.83,310.42,312.7,306.64288751398044,5.5774094601477975,312.22029697412825,301.06547805383263,315.00900170420215,298.27677332375873,292.84788,280.48606,260.50394,308.4860433504296,305.2628219494506,3.223221400979014,3.2234392915805445,-0.00021789060153043494,67.9921684362666
1987-07-17,blue,210000000,314.59,314.59,312.38,314.59,307.3997553697918,5.820083083928672,313.2198384537205,301.5796722858631,316.1298799956848,298.66963074389884,294.19252,281.57374,261.17626,309.4251136042097,305.95372402726906,3.4713895769406236,3.273029348652561,0.19836022828806277,70.60245698335918
1987-07-20,blue,168100000,311.39,314.59,311.24,311.39,307.7797786679069,5.6649368233604696,313.44471549126735,302.11484184454645,316.2771839029476,299.28237343286617,294.19252,281.57374,261.17626,309.7274038189467,306.35641113636024,3.3709926825864613,3.292622015439341,0.07837066714712027,61.46302778049157
1987-07-21,blue,186600000,308.55,312.41,307.51,308.55,307.8531330804872,5.393420408273897,313.24655348876115,302.4597126722133,315.9432636928981,299.76300246807637,294.19252,281.57374,261.17626,309.54626476987795,306.5188992003336,3.027365569544372,3.2395707262603475,-0.21220515671597528,54.69586257525429
1987-07-22,blue,174700000,308.47,309.12,307.22,308.47,307.911882310917,5.1335289052570445,313.04541121617405,302.77835340565997,315.6121756688026,300.2115889530314,294.19252,281.57374,261.17626,309.38068557451214,306.6634251854941,2.7172603890180653,3.1351086588118915,-0.41784826979382617,54.51378540345072
1987-07-23,blue,163700000,307.81,309.03,306.27,307.81,307.9021792336868,4.883056384994305,312.7852356186811,303.0191228486925,315.2267638111783,300.57759465619534,294.19252,281.57374,261.17626,309.13904163997177,306.7483566532353,2.39068498673646,2.986223924396805,-0.5955389376603453,52.94780047230964
1987-07-24,blue,158400000,309.27,309.28,307.78,309.27,308.0324478780976,4.662945301917325,312.69539318001495,303.3695025761803,315.02686583097363,301.0380299252216,294.19252,281.57374,261.17626,309.1591890799761,306.935145049292,2.2240440306841265,2.8337879456542696,-0.6097439149701431,55.9615481274368
1987-07-27,blue,152000000,310.65,310.7,308.61,310.65,308.281738556374,4.504858465947744,312.78659702232176,303.7768800904263,315.03902625529565,301.5244508574524,294.19252,281.57374,261.17626,309.3885446061336,307.21031949008517,2.178225116048452,2.7026753797331065,-0.5244502636846544,58.65704821585165
1987-07-28,blue,172600000,312.33,312.33,310.28,312.33,308.6672872652908,4.455052164865615,313.1223394301564,304.2122351004252,315.3498655125892,301.9847090179924,294.19252,281.57374,261.17626,309.84107620518995,307.58955508341217,2.2515211217777846,2.612444528142042,-0.36092340636425746,61.728198646625565
1987-07-29,blue,196200000,315.65,315.65,311.73,315.65,309.3323075257393,4.73072638573899,314.06303391147827,304.6015811400003,316.42839710434777,302.2362179471308,295.00235999999995,282.22882,261.58118,310.7347567890069,308.1866250772335,2.548131711773408,2.5995819648683156,-0.051450253094907694,66.95274394891871
1987-07-30,blue,208000000,318.05,318.53,315.65,318.05,310.16256395185934,5.209762240035461,315.3723261918948,304.9528017118239,317.97720731191254,302.34792059180614,297.20268,284.00865999999996,262.68134,311.86017882146734,308.91724544188287,2.942933379584474,2.668252247811547,0.27468113177292697,70.12742498191322
1987-07-31,blue,181900000,318.66,318.85,317.56,318.66,310.9718435754918,5.577279018669401,316.5491225941612,305.3945645568224,319.3377621034959,302.6059250474877,297.44716,284.20642000000004,262.80358,312.9063051566262,309.63893096470633,3.2673741919198847,2.788076636633215,0.47929755528666984,70.89278989596423
1987-08-03,blue,207800000,317.57,320.26,316.52,317.57,311.60023942544495,5.665013201681601,317.26525262712653,305.9352262237634,320.09775922796734,303.10271962292256,298.5244,285.07779999999997,263.3422,313.6237966709914,310.2264175599133,3.3973791110781235,2.909937131522197,0.4874419795559266,67.56176249068622
1987-08-04,blue,166500000,316.23,318.25,314.51,316.23,312.041169003974,5.565981214595755,317.60715021856976,306.47518778937825,320.39014082586766,303.69219718208035,298.5244,285.07779999999997,263.3422,314.02475102930043,310.67112737029004,3.3536236590103954,2.998674437019837,0.35494922199055834,63.60508236864958
1987-08-05,blue,192700000,318.45,319.74,316.23,318.45,312.65153386073837,5.635167192355327,318.2867010530937,307.01636666838306,321.10428464927134,304.1987830722054,298.5244,285.07779999999997,263.3422,314.7055585632542,311.247340157676,3.4582184055782363,3.090583230731517,0.36763517484671926,67.04812902988067
1987-08-06,blue,192000000,322.09,322.09,317.5,322.09,313.55043539781093,6.067211294891132,319.61764669270207,307.4832241029198,322.6512523401476,304.44961845547425,299.92251999999996,286.20874,264.04125999999997,315.84162647659974,312.0505001459963,3.791126330603447,3.2306918507059033,0.5604344798975438,71.76471203257279
1987-08-07,blue,212700000,323.0,324.15,321.82,323.0,314.4503939313527,6.434632231619512,320.8850261629722,308.0157616997332,324.102342278782,304.79844558392347,301.49636,287.48181999999997,264.82818,316.942914710969,312.8615742092558,4.081340501713157,3.4008215809073543,0.6805189208058029,72.81242557709639
1987-08-10,blue,187200000,328.0,328.0,322.95,328.0,315.7408326045572,7.356189686312165,323.0970222908694,308.38464291824505,326.7751171340255,304.70654807508896,304.43776,289.86112,266.29888,318.6440047554353,313.9829390826443,4.661065672790983,3.65287039928408,1.0081952735069026,77.70715906134902
1987-08-11,blue,278100000,333.33,333.4,328.0,333.33,317.4159914041232,8.776185249242356,326.19217665336555,308.63980615488083,330.5802692779867,304.2517135302597,308.56336,293.19831999999997,268.36168,320.9033886392144,315.4160547061521,5.4873339330623025,4.019763106039725,1.4675708270225778,81.52548880927569
1987-08-12,blue,235800000,332.39,334.57,331.06,332.39,318.84208746087336,9.488074257162001,328.33016171803536,309.35401320371136,333.07419884661635,304.60997607513036,309.45724,293.92138,268.80862,322.6705596177968,316.6733839871779,5.997175630618926,4.415245610955565,1.5819300196633614,78.95696389969541
1987-08-13,blue,217100000,334.65,335.52,332.38,334.65,320.3476029407902,10.203707658856427,330.5513105996466,310.14389528193374,335.6531644290748,305.04204145250554,310.18304,294.50847999999996,269.17152,324.51355044582806,318.0049851733129,6.50856527251517,4.833909543267486,1.674655729247684,80.54407565446031
1987-08-14,blue,196100000,333.99,336.08,332.63,333.99,321.6468788511911,10.539499642374414,332.18637849356554,311.10737920881667,337.45612831475273,305.8376293876295,310.61088,294.85456,269.38544,325.9714657618545,319.1890603456601,6.782405416194422,5.223608717852874,1.5587966983415482,78.67781803059673
1987-08-17,blue,166100000,334.11,335.43,332.88,334.11,322.8338427701253,10.704706361354807,333.53854913148007,312.1291364087705,338.8909023121575,306.77678322809305,310.61088,294.85456,269.38544,327.22354795233844,320.29431513487043,6.929232817468005,5.5647335377759,1.3644992796921054,78.77411790803309
1987-08-18,blue,198400000,329.25,334.11,326.43,329.25,323.44490536344665,10.363942761633384,333.80884812508003,313.08096260181327,338.99081950589675,307.89899122099655,310.61088,294.85456,269.38544,327.5353098058248,320.9576991989541,6.577610606870678,5.767308951594856,0.810301655275822,65.81043107569337
1987-08-19,blue,180900000,329.83,329.89,326.54,329.83,324.05300961454697,10.043882159719978,334.09689177426696,314.00912745482697,339.11883285412694,308.987186374967,310.61088,294.85456,269.38544,327.8883390664671,321.61490666569824,6.273432400768854,5.868533641429655,0.40489875933919883,66.51858105239279
1987-08-20,blue,196600000,334.84,335.19,329.83,334.84,325.08034203220916,10.090892419282534,335.17123445149167,314.98944961292665,340.21668066113295,309.94400340328536,310.61088,294.85456,269.38544,328.9578253639337,322.59454320897987,6.363282154953822,5.9674833441344886,0.39579881081933355,71.92746504596568
1987-08-21,blue,189600000,335.9,336.37,334.3,335.9,326.1107856481892,10.136396081948835,336.24718173013804,315.9743895662404,341.3153797711125,310.90619152526597,310.83244,295.03378,269.49622,330.0258522310208,323.5801326009073,6.445719630113501,6.0631306013302915,0.3825890287832099,72.92410757281242
1987-08-24,blue,149400000,333.33,335.9,331.92,333.33,326.79832987217117,9.883739815759714,336.6820696879309,316.91459005641144,341.6239395958107,311.9727201485316,310.83244,295.03378,269.49622,330.5341826570176,324.3023450008401,6.231837656177504,6.096872012299735,0.1349656438777691,66.737668303815
1987-08-25,blue,213500000,336.77,337.89,333.33,336.77,327.7480127414882,9.86932821601646,337.61734095750467,317.8786845254717,342.5520050655129,312.9440204174635,311.99372,295.97314,270.07686,331.49353917132254,325.2258750007778,6.26766417054472,6.131030443948733,0.13663372659598672,70.36200438752805
1987-08-26,blue,196200000,334.57,337.39,334.46,334.57,328.39772581372745,9.609806091110922,338.00753190483834,318.78791972261655,342.8124349503938,313.9830166770611,311.99372,295.97314,270.07686,331.9668408372729,325.91803240812766,6.048808429145254,6.114586040988037,-0.0657776118427833,65.4502567074621
1987-08-27,blue,163600000,331.38,334.57,331.1,331.38,328.6817519267058,9.184769909152536,337.8665218358583,319.49698201755325,342.4589067904346,314.90459706297696,311.99372,295.97314,270.07686,331.8765576315386,326.3226226001182,5.553935031420394,6.002455839074509,-0.4485208076541145,59.017043016197185
1987-08-28,blue,156300000,327.04,331.38,327.04,327.04,328.5253946003528,8.75043935286978,337.27583395322256,319.77495524748304,341.65105362965744,315.39973557104815,311.99372,295.97314,270.07686,331.13247184207114,326.37576166677616,4.756710175294984,5.753306706318605,-0.9965965310236209,51.58775819301259
1987-08-31,blue,165800000,329.8,329.79,327.82,329.8,328.6467855907954,8.3321754454659,336.9789610362613,320.3146101453295,341.1450487589942,316.14852242259656,311.99372,295.97314,270.07686,330.9274761740602,326.62940895071864,4.298067223341548,5.462258809723194,-1.164191586381646,55.430256895576875
1987-09-01,blue,193500000,323.4,332.18,322.83,323.4,328.14709172500534,8.081470684529764,336.22856240953513,320.06562104047555,340.26929775179997,316.0248856982107,311.99372,295.97314,270.07686,329.7694029165125,326.39019347288763,3.379209443624859,5.045648936503527,-1.666439492878668,46.26108833277615
1987-09-02,blue,199900000,321.68,324.53,318.76,321.68,327.53117822738574,7.929920980056832,335.46109920744254,319.60125724732893,339.426059697471,315.6362967573005,311.99372,295.97314,270.07686,328.5248793908952,326.0412902526737,2.4835891382214754,4.533236976847117,-2.049647838625641,44.14749101799535
1987-09-03,blue,165200000,320.21,324.29,317.39,320.21,326.8339231581109,7.858522401071972,334.6924455591829,318.9754007570389,338.62170675971885,315.04613955650296,311.99372,295.97314,270.07686,327.24566717691135,325.6093428265498,1.6363243503615763,3.9538544515500087,-2.3175301011884324,42.36594567996541
1987-09-04,blue,129100000,316.7,322.03,316.53,316.7,325.86878761924316,8.074012692099311,333.94280031134247,317.79477492714386,337.97980665739215,313.7577685810942,311.99372,295.97314,270.07686,325.6232568420019,324.9493915060646,0.6738653359373075,3.2978566284274686,-2.623991292490161,38.38300124786545
1987-09-08,blue,242900000,313.56,316.7,308.56,313.56,324.6965221316962,8.527790079619294,333.2243122113155,316.1687320520769,337.4882072511252,311.90483701226725,311.99372,295.97314,270.07686,323.76737117400165,324.1057328759858,-0.33836170198412674,2.57061296234515,-2.9089746643292766,35.19528912154678
1987-09-09,blue,164900000,313.92,315.41,312.29,313.92,323.6701866905823,8.736751605971014,332.4069382965533,314.9334350846113,336.77531409953883,310.56505928162574,311.99372,295.97314,270.07686,322.25239099338603,323.35123414443126,-1.0988431510452301,1.836721739667074,-2.935564890712304,35.85305850457699
1987-09-10,blue,179800000,317.13,317.59,313.92,317.13,323.0473117676697,8.540547850942232,331.58785961861196,314.5067639167275,335.8581335440831,310.23648999125635,311.99372,295.97314,270.07686,321.4643308405574,322.8904019855845,-1.4260711450270946,1.1841631627282405,-2.610234307755335,41.54996471901418
1987-09-11,blue,178000000,321.98,322.45,317.13,321.98,322.94566302789167,8.130038400346036,331.0757014282377,314.8156246275456,335.14072062841075,310.7506054273726,311.99372,295.97314,270.07686,321.5436645573947,322.82296480146715,-1.2793002440724308,0.6914704813681063,-1.970770725440537,48.92988010887513
1987-09-14,blue,154400000,323.08,323.81,320.4,323.08,322.95845702523536,7.733314873443304,330.69177189867867,315.22514215179206,334.5584293354003,311.3584847150704,311.99372,295.97314,270.07686,321.7800238562571,322.8420044458029,-1.061980589545783,0.3407802671853285,-1.4027608567311116,50.45772129493633
1987-09-15,blue,136200000,317.74,323.08,317.63,317.74,322.46146111807013,7.521873042349688,329.9833341604198,314.93958807572045,333.7442706815947,311.1786515545456,311.99372,295.97314,270.07686,321.15848172452525,322.46407819055827,-1.3055964660330233,0.011504920541658137,-1.3171013865746815,43.63334319011091
1987-09-16,blue,195700000,314.86,319.5,314.61,314.86,321.7375124401587,7.512067313493966,329.24957975365265,314.22544512666474,333.00561341039963,310.46941146991776,311.99372,295.97314,270.07686,320.1894845361367,321.9008131394058,-1.7113286032690667,-0.3330617842204868,-1.3782668190485798,40.455388251467284
1987-09-17,blue,150700000,314.93,316.08,313.45,314.93,321.08917792204835,7.433716166978778,328.52289408902715,313.65546175506955,332.23975217251655,309.93860367158015,311.99372,295.97314,270.07686,319.3803330690388,321.3844566105609,-2.0041235415221195,-0.6672741356808134,-1.336849405841306,40.568689523903394
1987-09-18,green,188100000,314.86,316.99,314.86,314.86,320.4959228818533,7.315516480622258,327.81143936247554,313.18040640123104,331.46919760278666,309.5226481609199,311.99372,295.97314,270.07686,318.6848972122636,320.9011635282971,-2.2162663160335114,-0.9770725717513531,-1.2391937442821583,40.48572757395459
1987-09-21,green,170100000,310.54,317.66,310.12,310.54,319.54773975024824,7.576968890468089,327.12470864071634,311.97077085978015,330.91319308595035,308.1822864145461,311.99372,295.97314,270.07686,317.43183610268454,320.1336699336084,-2.7018338309238743,-1.3220248235858574,-1.379809007338017,35.64160017595533
1987-09-22,green,209500000,319.5,319.51,308.69,319.5,319.5431931073675,7.2071493436237315,326.7503424509912,312.33604376374376,330.35391712280307,308.7324690919319,311.99372,295.97314,270.07686,317.75001516380996,320.0867314200078,-2.3367162561978603,-1.5249631101082581,-0.8117531460896021,49.21424457913651
1987-09-23,green,220300000,321.19,321.83,319.12,321.19,319.70003185904676,6.8732840085659275,326.5733158676127,312.82674785048084,330.00995787189566,309.39010584619786,311.99372,295.97314,270.07686,318.2792436001469,320.1684550185258,-1.8892114183788635,-1.5978127717623793,-0.2913986466164842,51.30040619617938
1987-09-24,green,162200000,319.72,322.01,319.12,319.72,319.7019335867566,6.537799934538534,326.23973352129514,313.164133652218,329.5086334885644,309.8952336849488,311.99372,295.97314,270.07686,318.5008984308935,320.1352361282646,-1.634337697371052,-1.605117756884114,-0.02921994048693799,49.39957074766665
1987-09-25,green,138000000,320.16,320.55,318.1,320.16,319.74555895944644,6.220218178905357,325.9657771383518,313.52534078054106,329.07588622780446,310.4152316910884,311.99372,295.97314,270.07686,318.7561448261407,320.13707048913386,-1.3809256629931497,-1.5602793381059212,0.17935367511277156,49.996800639631076
1987-09-28,green,188100000,323.2,325.33,320.16,323.2,320.07455334426106,6.007380396410873,326.08193374067196,314.06717294785017,329.08562393887735,311.0634827496448,312.4138,296.6531,271.1769,319.4398148528883,320.3639541566054,-0.9241393037171406,-1.4330513312281652,0.5089120275110246,54.03356798778779
1987-09-29,green,173500000,321.69,324.63,320.27,321.69,320.2284054067124,5.734833253322825,325.96323866003524,314.49357215338955,328.83065528669664,311.62615552672816,312.74656,297.19172,272.04828,319.7859971832131,320.46217977463465,-0.6761825914215365,-1.2816775832668397,0.6054949918453032,51.79677054474344
1987-09-30,green,183100000,321.83,322.53,320.16,321.83,320.38093822512076,5.476198938828535,325.8571371639493,314.9047392862922,328.5952366333636,312.16663981687793,313.08639999999997,297.7418,272.9382,320.10045915502644,320.5634997913284,-0.4630406363019688,-1.1179501938738656,0.6549095575718968,51.995189674831984
1987-10-01,green,193200000,327.33,327.34,321.83,327.33,321.04275363225213,5.613615524899987,326.65636915715214,315.4291381073521,329.4631769196021,312.62233034490214,313.0982,297.7609,272.9691,321.2126962080993,321.0647220290078,0.1479741790915341,-0.8647653192807857,1.0127394983723197,59.11531166339091
1987-10-02,green,189100000,328.07,328.94,327.22,328.07,321.71201519108524,5.743742861062905,327.45575805214816,315.96827233002233,330.3276294826796,313.0964008994909,313.20204,297.92897999999997,273.24102,322.2676660222379,321.58363150834055,0.6840345138973589,-0.5550053526451568,1.2390398665425157,59.97547819762472
1987-10-05,green,159700000,328.08,328.57,326.09,328.08,322.3184899347914,5.790227802593399,328.1087177373848,316.528262132198,331.0038316386815,313.63314823090127,313.26104,298.02448,273.39552,323.16187124958594,322.0648439892042,1.0970272603817648,-0.2245988300397725,1.3216260904215373,59.98772909817827
1987-10-06,green,175600000,319.22,328.08,319.17,319.22,322.02339565528746,5.586100757832252,327.6094964131197,316.4372948974552,330.4025467920358,313.6442445185391,313.29644,298.08178,273.48822,322.5554295188804,321.8541148048187,0.7013147140616525,-0.03941612121948748,0.7407308352811399,46.42826023959365
1987-10-07,green,186300000,318.54,319.39,315.78,318.54,321.6916436881172,5.416018477310326,327.10766216542754,316.2756252108069,329.8156714040827,313.5676159721517,313.45928,298.34535999999997,273.91464,321.9376711313603,321.6086248192766,0.3290463120836762,0.03427636544114525,0.2947699466425309,45.576762300802834
1987-10-08,green,198700000,314.16,319.34,312.02,314.16,320.9743442892489,5.628925028831435,326.6032693180803,315.3454192604175,329.41773183249603,312.5309567460018,313.45928,298.34535999999997,273.91464,320.7411063419203,321.05687483266354,-0.31576849074326674,-0.03573260579573714,-0.2800358849475296,40.432935414053674
1987-10-09,green,158300000,311.07,315.04,310.97,311.07,320.0310734045586,6.1290127171388775,326.1600861216975,313.9020606874197,329.2245924802669,310.8375543288503,313.45928,298.34535999999997,273.91464,319.2532438277787,320.31710632654034,-1.0638624987616367,-0.24135858438891708,-0.8225039143727196,37.23978693334817
1987-10-12,green,141900000,309.39,311.07,307.76,309.39,319.0176378422197,6.652647110246602,325.6702849524663,312.3649907319731,328.9966085075896,309.0386671768498,313.45928,298.34535999999997,273.91464,317.7358217004281,319.5076910430929,-1.771869342664786,-0.5474607360440908,-1.2244086066206952,35.59391845268304
1987-10-13,green,172900000,314.52,314.53,309.39,314.52,318.58929138105594,6.471282727640411,325.06057410869636,312.11800865341553,328.29621547251656,308.8823672895953,313.5702,298.5249,274.2051,317.24107990036225,319.1382324473082,-1.8971525469459607,-0.8173990982244648,-1.079753448721496,43.76677208629216
1987-10-14,green,207400000,305.23,314.52,304.78,305.23,317.3169779161935,7.353705346489835,324.6706832626833,309.96327256970363,328.34753593592825,306.2864198964587,313.5702,298.5249,274.2051,315.3932214541527,318.1079930067669,-2.714771552614195,-1.196873589102411,-1.5178979635117842,35.084311280170255
