Date, Open, High, Low, Close,Return
06/24/14,1961.97,1968.17,1948.34,1949.98,0.9935646919154
06/23/14,1962.92,1963.74,1958.89,1962.61,0.9998675408967
06/20/14,1960.45,1963.91,1959.17,1962.87,1.0017300508298
06/19/14,1957.5,1959.87,1952.26,1959.48,1.0012774785639
06/18/14,1942.73,1957.74,1939.29,1956.98,1.0077188862971
06/17/14,1937.15,1943.69,1933.55,1941.99,1.0021725892516
06/16/14,1934.84,1941.15,1930.91,1937.78,1.0008367077101
06/13/14,1930.8,1937.3,1927.69,1936.16,1.0031345363736
6/12/14,1943.35,1943.35,1925.78,1930.11,0.9929111215141
6/11/14,1949.37,1949.37,1940.08,1943.89,0.9964629714116
6/10/14,1950.34,1950.86,1944.64,1950.79,0.9997540063651
6/9/14,1948.97,1955.55,1947.16,1951.27,1.0009387311228
6/6/14,1942.41,1949.44,1942.41,1949.44,1.0046277686734
6/5/14,1928.52,1941.74,1922.93,1940.46,1.0065253024047
6/4/14,1923.06,1928.63,1918.6,1927.88,1.0018916559265
6/3/14,1923.07,1925.07,1918.79,1924.24,0.9996207733108
6/2/14,1923.87,1925.88,1915.98,1924.97,1.0007278133887
05/30/14,1920.33,1924.03,1916.64,1923.57,1.0018437211919
05/29/14,1910.6,1920.03,1909.82,1920.03,1.0053671103478
05/28/14,1911.77,1914.46,1907.3,1909.78,0.9988859308231
05/27/14,1902.01,1912.28,1902.01,1911.91,1.0059878034022
05/23/14,1893.32,1901.26,1893.32,1900.53,1.0042483711935
05/22/14,1888.19,1896.33,1885.39,1892.49,1.0023622505998
05/21/14,1873.34,1888.8,1873.34,1888.03,1.0081160596530
05/20/14,1884.88,1884.88,1868.14,1872.83,0.9935016020540
05/19/14,1876.66,1886,1872.42,1885.08,1.0038448020619
05/16/14,1871.19,1878.28,1864.82,1877.86,1.0037469599380
05/15/14,1888.16,1888.16,1862.36,1870.85,0.9906382212620
05/14/14,1897.13,1897.13,1885.77,1888.53,0.9952989538591
05/13/14,1896.75,1902.17,1896.06,1897.45,1.0004217963251
5/12/14,1880.03,1897.13,1880.03,1896.65,1.0096727141093
5/9/14,1875.27,1878.57,1867.02,1878.48,1.0015194894515
5/8/14,1877.39,1889.07,1870.05,1875.63,0.9986263516859
5/7/14,1868.53,1878.83,1859.79,1878.21,1.0056164735614
5/6/14,1883.69,1883.69,1867.72,1867.72,0.9910116413571
5/5/14,1879.45,1885.51,1866.77,1884.66,1.0018712057582
5/2/14,1885.3,1891.33,1878.5,1881.14,0.9986515756392
5/1/14,1884.39,1888.59,1878.04,1883.68,0.9998566840946
04/30/14,1877.1,1885.2,1872.69,1883.95,1.0029920195067
04/29/14,1870.78,1880.6,1870.78,1878.33,1.0047608094446
04/28/14,1865,1877.01,1850.61,1869.43,1.0032360201782
04/25/14,1877.72,1877.72,1859.7,1863.4,0.9919035882913
04/24/14,1881.97,1884.06,1870.24,1878.61,1.0017169762023
04/23/14,1879.32,1879.75,1873.91,1875.39,0.9977867042643
04/22/14,1872.57,1884.89,1872.57,1879.55,1.0040921207977
04/21/14,1865.79,1871.89,1863.18,1871.89,1.0037751025552
04/17/14,1861.73,1869.63,1856.72,1864.85,1.0013638975251
04/16/14,1846.01,1862.31,1846.01,1862.31,1.0104884480570
04/15/14,1831.45,1844.02,1816.29,1842.98,1.0067573104047
04/14/14,1818.18,1834.19,1815.8,1830.61,1.0082172617572
4/11/14,1830.65,1835.07,1814.36,1815.69,0.9905132345560
4/10/14,1872.28,1872.53,1830.87,1833.08,0.9791152560117
4/9/14,1852.64,1872.43,1852.38,1872.18,1.0109181623793
4/8/14,1845.48,1854.95,1837.49,1851.96,1.0037505961930
4/7/14,1863.92,1864.04,1841.48,1845.04,0.9892498485328
4/4/14,1890.25,1897.28,1863.26,1865.09,0.9874627403019
4/3/14,1891.43,1893.8,1882.65,1888.77,0.9988735522767
4/2/14,1886.61,1893.17,1883.79,1890.9,1.0028533242819
4/1/14,1873.96,1885.84,1873.96,1885.52,1.0070393197817
03/31/14,1859.16,1875.18,1859.16,1872.34,1.0079241179574
03/28/14,1850.07,1866.63,1850.07,1857.62,1.0046402457492
03/27/14,1852.11,1855.55,1842.11,1849.04,0.9980999265881
03/26/14,1867.09,1875.92,1852.56,1852.56,0.9929996462302
03/25/14,1859.48,1871.87,1855.96,1865.62,1.0044039107589
03/24/14,1867.67,1873.34,1849.69,1857.44,0.9951353320618
03/21/14,1874.53,1883.97,1863.46,1866.52,0.9970673233583
03/20/14,1860.09,1873.49,1854.63,1872.01,1.0060405101114
03/19/14,1872.25,1874.14,1850.35,1860.77,0.9938683402323
03/18/14,1858.92,1873.76,1858.92,1872.25,1.0072195951217
03/17/14,1842.81,1862.3,1842.81,1858.83,1.0096136611755
03/14/14,1845.07,1852.44,1839.57,1841.13,0.9971782011980
03/13/14,1869.06,1874.4,1841.86,1846.34,0.9882988973343
3/12/14,1866.15,1868.38,1854.38,1868.2,1.0003051996380
3/11/14,1878.26,1882.35,1863.88,1867.63,0.9949178817049
3/10/14,1877.86,1877.87,1867.04,1877.17,0.9995367510809
3/7/14,1878.52,1883.57,1870.56,1878.04,1.0005380841010
3/6/14,1874.18,1881.94,1874.18,1877.03,1.0017184239597
3/5/14,1874.05,1876.53,1871.11,1873.81,0.9999466356442
3/4/14,1849.23,1876.23,1849.23,1873.91,1.0152676718697
3/3/14,1857.68,1857.68,1834.44,1845.73,0.9926214740918
02/28/14,1855.12,1867.92,1847.67,1859.45,1.0027827362495
02/27/14,1844.9,1854.53,1841.13,1854.29,1.0049480803833
02/26/14,1845.79,1852.65,1840.66,1845.16,1.0000216788068
02/25/14,1847.66,1852.91,1840.19,1845.12,0.9986523129881
02/24/14,1836.78,1858.71,1836.78,1847.61,1.0061865214432
02/21/14,1841.07,1846.13,1835.6,1836.25,0.9980812923284
02/20/14,1829.24,1842.79,1824.58,1839.78,1.0060314422420
02/19/14,1838.9,1847.5,1826.99,1828.75,0.9934755209805
02/18/14,1839.03,1842.87,1835.01,1840.76,1.0011584712531
02/14/14,1828.46,1841.65,1825.59,1838.63,1.0048091899248
02/13/14,1814.82,1830.25,1809.22,1829.83,1.0058100546376
2/12/14,1820.12,1826.55,1815.97,1819.26,0.9997307322434
2/11/14,1800.45,1823.54,1800.41,1819.75,1.0110620944084
2/10/14,1796.2,1799.94,1791.83,1799.84,1.0015692646715
2/7/14,1776.01,1798.03,1776.01,1797.02,1.0133019064750
2/6/14,1752.99,1774.06,1752.99,1773.43,1.0124397707292
2/5/14,1753.38,1755.79,1737.92,1751.64,0.9979717411121
2/4/14,1743.82,1758.73,1743.82,1755.2,1.0076411254442
2/3/14,1782.68,1784.83,1739.66,1741.89,0.9771680532259
01/31/14,1790.88,1793.88,1772.26,1782.59,0.9935346869618
01/30/14,1777.17,1798.77,1777.17,1794.19,1.0112670499380
01/29/14,1790.15,1790.15,1770.45,1774.2,0.9897907949791
01/28/14,1783,1793.87,1779.49,1792.5,1.0061406856912
01/27/14,1791.03,1795.98,1772.88,1781.56,0.9951236950438
01/24/14,1826.96,1826.96,1790.29,1790.29,0.9791245091498
01/23/14,1842.29,1842.29,1820.06,1828.46,0.9911104365643
01/22/14,1844.71,1846.87,1840.88,1844.86,1.0005748996637
01/21/14,1841.05,1849.31,1832.38,1843.8,1.0027736988089
01/17/14,1844.23,1846.04,1835.23,1838.7,0.9961048599862
01/16/14,1847.99,1847.99,1840.3,1845.89,0.9986528744089
01/15/14,1840.52,1850.84,1840.52,1848.38,1.0051661881145
01/14/14,1821.36,1839.26,1821.36,1838.88,1.0108179419525
01/13/14,1841.26,1843.45,1815.52,1819.2,0.9874238073785
1/10/14,1840.06,1843.15,1832.43,1842.37,1.0023066921273
1/9/14,1839,1843.23,1830.38,1838.13,1.0003483012152
1/8/14,1837.9,1840.02,1831.4,1837.49,0.9997877989858
1/7/14,1828.71,1840.1,1828.71,1837.88,1.0060817727464
1/6/14,1832.31,1837.16,1823.73,1826.77,0.9974882192020
1/3/14,1833.21,1838.24,1829.13,1831.37,0.9996670269326
1/2/14,1845.86,1845.86,1827.74,1831.98,0.9911380899825
12/31/13,1842.61,1849.44,1842.41,1848.36,1.0039596538969
12/30/13,1841.47,1842.47,1838.77,1841.07,0.9998207885305
12/27/13,1842.97,1844.89,1839.81,1841.4,0.9996634129923
12/26/13,1834.96,1842.84,1834.96,1842.02,1.0047454890581
12/24/13,1828.02,1833.32,1828.02,1833.32,1.0029157708740
12/23/13,1822.92,1829.75,1822.92,1827.99,1.0053180958247
12/20/13,1810.39,1823.75,1810.25,1818.32,1.0048187444739
12/19/13,1809,1810.88,1801.35,1809.6,0.9994200977550
12/18/13,1781.46,1811.08,1767.99,1810.65,1.0166479505896
12/17/13,1786.47,1786.77,1777.05,1781,0.9968990338867
12/16/13,1777.48,1792.22,1777.48,1786.54,1.0063199873826
12/13/13,1777.98,1780.92,1772.45,1775.32,0.9998986201070
12/12/13,1781.71,1782.99,1772.28,1775.5,0.9962294217324
12/11/13,1802.76,1802.97,1780.09,1782.22,0.9886831389866
12/10/13,1807.6,1808.52,1801.75,1802.62,0.9968203409700
12/9/13,1806.21,1811.52,1806.21,1808.37,1.0018170839127
12/6/13,1788.36,1806.04,1788.36,1805.09,1.0112379063657
12/5/13,1792.82,1792.82,1783.38,1785.03,0.9956604436611
12/4/13,1793.15,1799.8,1779.09,1792.81,0.9986964877587
12/3/13,1800.1,1800.1,1787.85,1795.15,0.9968071519796
12/2/13,1806.55,1810.02,1798.6,1800.9,0.9972809985547
11/29/13,1808.69,1813.55,1803.98,1805.81,0.9992142671381
11/27/13,1803.48,1808.27,1802.77,1807.23,1.0024850922202
11/26/13,1802.87,1808.42,1800.77,1802.75,1.0001497936177
11/25/13,1806.33,1808.1,1800.58,1802.48,0.9987366741284
11/22/13,1797.21,1804.84,1794.7,1804.76,1.0049614388730
11/21/13,1783.52,1797.16,1783.52,1795.85,1.0081285751977
11/20/13,1789.59,1795.73,1777.23,1781.37,0.9963643889097
11/19/13,1790.79,1795.51,1784.72,1787.87,0.9979570534683
11/18/13,1798.82,1802.33,1788,1791.53,0.9963018162809
11/15/13,1790.66,1798.22,1790.66,1798.18,1.0042220013180
11/14/13,1782.75,1791.53,1780.22,1790.62,1.0048372615039
11/13/13,1764.37,1782,1760.64,1782,1.0080953108294
11/12/13,1769.51,1771.78,1762.29,1767.69,0.9976296496961
11/11/13,1769.96,1773.44,1767.85,1771.89,1.0007229147017
11/8/13,1748.37,1770.78,1747.63,1770.61,1.0134275820622
11/7/13,1770.74,1774.54,1746.2,1747.15,0.9868172087953
11/6/13,1765,1773.74,1764.4,1770.49,1.0042655291922
11/5/13,1765.67,1767.03,1755.76,1762.97,0.9971944590566
11/4/13,1763.4,1768.78,1761.56,1767.93,1.0035705365455
11/1/13,1758.7,1765.67,1752.7,1761.64,1.0029034351623
10/31/13,1763.24,1768.53,1755.72,1756.54,0.9961606297248
10/30/13,1772.27,1775.22,1757.24,1763.31,0.9951240159147
10/29/13,1762.93,1772.09,1762.93,1771.95,1.0055842143794
10/28/13,1759.42,1764.99,1757.67,1762.11,1.0013297192247
10/25/13,1756.01,1759.82,1752.45,1759.77,1.0043948015776
10/24/13,1747.48,1753.94,1745.5,1752.07,1.0032581683253
10/23/13,1752.27,1752.27,1740.5,1746.38,0.9952754649022
10/22/13,1746.48,1759.33,1746.48,1754.67,1.0057375075946
10/21/13,1745.2,1747.79,1740.67,1744.66,1.0000917168243
10/18/13,1736.72,1745.31,1735.74,1744.5,1.0065487695814
10/17/13,1720.17,1733.45,1714.12,1733.15,1.0067439618016
10/16/13,1700.49,1721.76,1700.49,1721.54,1.0138275443742
10/15/13,1709.17,1711.57,1695.93,1698.06,0.9929362508333
10/14/13,1699.86,1711.03,1692.13,1710.14,1.0040746829497
10/11/13,1691.09,1703.44,1688.52,1703.2,1.0062863354918
10/10/13,1660.88,1692.56,1660.88,1692.56,1.0218304757305
10/9/13,1656.99,1662.47,1646.47,1656.4,1.0005738620919
10/8/13,1676.22,1676.79,1655.03,1655.45,0.9876679474023
10/7/13,1687.15,1687.15,1674.7,1676.12,0.9914936409346
10/4/13,1678.79,1691.94,1677.33,1690.5,1.0070532448501
10/3/13,1692.35,1692.35,1670.36,1678.66,0.9910205623808
10/2/13,1691.9,1693.87,1680.34,1693.87,0.9993333333333
10/1/13,1682.41,1696.55,1682.07,1695,1.0079985727454
09/30/13,1687.26,1687.26,1674.99,1681.55,0.9939707403576
09/27/13,1695.52,1695.52,1687.11,1691.75,0.9959262246346
09/26/13,1694.05,1703.85,1693.11,1698.67,1.0034854114853
09/25/13,1698.02,1701.71,1691.88,1692.77,0.9972605483616
09/24/13,1702.6,1707.63,1694.9,1697.42,0.9974028110751
09/23/13,1711.44,1711.44,1697.1,1701.84,0.9952804533572
09/20/13,1722.44,1725.23,1708.89,1709.91,0.9927830741898
09/19/13,1727.34,1729.86,1720.2,1722.34,0.9981570772868
09/18/13,1705.74,1729.44,1700.35,1725.52,1.0121776672376
09/17/13,1697.73,1705.52,1697.73,1704.76,1.0042177191329
09/16/13,1691.7,1704.95,1691.7,1697.6,1.0056931616894
09/13/13,1685.04,1688.73,1682.22,1687.99,1.0027147117178
9/12/13,1689.21,1689.97,1681.96,1683.42,0.9966195615494
9/11/13,1681.04,1689.13,1678.7,1689.13,1.0030522746572
9/10/13,1674.32,1684.09,1674.32,1683.99,1.0073457716949
9/9/13,1656.85,1672.4,1656.85,1671.71,1.0099929312397
9/6/13,1657.44,1664.83,1640.62,1655.17,1.0000543780361
9/5/13,1653.28,1659.17,1653.07,1655.08,1.0012098628016
9/4/13,1640.72,1655.72,1637.41,1653.08,1.0081169920172
9/3/13,1635.95,1651.35,1633.41,1639.77,1.0041641916263
08/30/13,1638.89,1640.08,1628.05,1632.97,0.9968257262677
08/29/13,1633.5,1646.41,1630.88,1638.17,1.0019633507853
08/28/13,1630.25,1641.18,1627.47,1634.96,1.0027476571316
08/27/13,1652.54,1652.54,1629.05,1630.48,0.9841258344500
08/26/13,1664.29,1669.51,1656.02,1656.78,0.9959603246168
08/23/13,1659.92,1664.85,1654.81,1663.5,1.0039469872538
08/22/13,1645.03,1659.55,1645.03,1656.96,1.0086194302411
08/21/13,1650.66,1656.99,1639.43,1642.8,0.9942203528308
08/20/13,1646.81,1658.92,1646.08,1652.35,1.0038212458841
08/19/13,1655.25,1659.18,1645.84,1646.06,0.9940996358322
08/16/13,1661.22,1663.6,1652.61,1655.83,0.9966953988395
08/15/13,1679.61,1679.61,1658.59,1661.32,0.9857184390556
08/14/13,1693.88,1695.52,1684.83,1685.39,0.9948233933041
08/13/13,1690.65,1696.81,1682.62,1694.16,1.0027760185147
8/12/13,1688.37,1691.49,1683.35,1689.47,0.9988471225361
8/9/13,1696.1,1699.42,1686.02,1691.42,0.9964300021208
8/8/13,1693.35,1700.18,1688.38,1697.48,1.0038854817820
8/7/13,1695.3,1695.3,1684.91,1690.91,0.9961941120675
8/6/13,1705.79,1705.79,1693.29,1697.37,0.9942769778694
8/5/13,1708.01,1709.24,1703.55,1707.14,0.9985201822574
8/2/13,1706.1,1709.67,1700.68,1709.67,1.0016404295582
8/1/13,1689.42,1707.85,1689.42,1706.87,1.0125405610626
07/31/13,1687.76,1698.43,1684.94,1685.73,0.9998635792071
07/30/13,1687.92,1693.19,1682.42,1685.96,1.0003738140305
07/29/13,1690.32,1690.92,1681.86,1685.33,0.9962640026010
07/26/13,1687.31,1691.85,1676.03,1691.65,1.0008282798403
07/25/13,1685.21,1690.94,1680.07,1690.25,1.0025564373584
07/24/13,1696.06,1698.38,1682.57,1685.94,0.9961888217255
07/23/13,1696.63,1698.78,1691.13,1692.39,0.9981480716944
07/22/13,1694.41,1697.61,1690.67,1695.53,1.0020329887890
07/19/13,1686.15,1692.09,1684.08,1692.09,1.0016100676584
07/18/13,1681.05,1693.12,1681.05,1689.37,1.0050329880838
07/17/13,1677.91,1684.75,1677.91,1680.91,1.0027740326680
07/16/13,1682.7,1683.73,1671.84,1676.26,0.9962912332838
07/15/13,1679.59,1684.51,1677.89,1682.5,1.0013748445116
7/12/13,1675.26,1680.19,1672.33,1680.19,1.0030865303101
7/11/13,1657.41,1676.63,1657.41,1675.02,1.0135542350934
7/10/13,1651.56,1657.92,1647.66,1652.62,1.0001815628934
7/9/13,1642.89,1654.18,1642.89,1652.32,1.0072296794802
7/8/13,1634.2,1644.68,1634.2,1640.46,1.0052515794570
7/5/13,1618.65,1632.07,1614.71,1631.89,1.0102017444488
7/3/13,1611.48,1618.97,1604.57,1615.41,1.0008239988105
7/2/13,1614.29,1624.26,1606.77,1614.08,0.9994550948630
7/1/13,1609.78,1626.61,1609.78,1614.96,1.0054037901238
06/28/13,1611.12,1615.94,1601.06,1606.28,0.9957103892884
06/27/13,1606.44,1620.07,1606.44,1613.2,1.0061998677694
06/26/13,1592.27,1606.83,1592.27,1603.26,1.0095904989201
06/25/13,1577.52,1593.79,1577.09,1588.03,1.0094972315634
06/24/13,1588.77,1588.77,1560.33,1573.09,0.9878550391540
06/21/13,1588.62,1599.19,1577.7,1592.43,1.0026697057657
06/20/13,1624.62,1624.62,1584.32,1588.19,0.9749897171763
06/19/13,1651.83,1652.45,1628.91,1628.93,0.9861485279784
06/18/13,1639.77,1654.19,1639.77,1651.81,1.0077911460367
06/17/13,1630.64,1646.5,1630.34,1639.04,1.0075673283212
06/14/13,1635.52,1640.8,1623.96,1626.73,0.9941149869222
06/13/13,1612.15,1639.25,1608.07,1636.36,1.0147843127527
6/12/13,1629.94,1637.71,1610.92,1612.52,0.9916304354510
6/11/13,1638.64,1640.13,1622.92,1626.13,0.9898466651652
6/10/13,1644.67,1648.69,1639.26,1642.81,0.9996531538658
6/7/13,1625.27,1644.4,1625.27,1643.38,1.0128315747954
6/6/13,1609.29,1622.56,1598.23,1622.56,1.0084902728572
6/5/13,1629.05,1629.31,1607.09,1608.9,0.9862202552440
6/4/13,1640.73,1646.53,1623.62,1631.38,0.9944892161763
6/3/13,1631.71,1640.42,1622.72,1640.42,1.0059359554558
05/31/13,1652.13,1658.99,1630.74,1630.74,0.9856927847390
05/30/13,1649.14,1661.91,1648.61,1654.41,1.0036703147371
05/29/13,1656.57,1656.57,1640.05,1648.36,0.9929520619737
05/28/13,1652.63,1674.21,1652.63,1660.06,1.0063409311348
05/24/13,1646.67,1649.78,1636.88,1649.6,0.9994486552641
05/23/13,1651.62,1655.5,1635.53,1650.51,0.9970761470384
05/22/13,1669.39,1687.18,1648.86,1655.35,0.9917263773395
05/21/13,1666.2,1674.93,1662.67,1669.16,1.0017223892600
05/20/13,1665.71,1672.84,1663.52,1666.29,0.9992923410916
05/17/13,1652.45,1667.47,1652.45,1667.47,1.0103000963362
05/16/13,1658.07,1660.51,1648.6,1650.47,0.9949902940715
05/15/13,1649.13,1661.49,1646.68,1658.78,1.0051140977011
05/14/13,1633.75,1651.1,1633.75,1650.34,1.0101421864767
05/13/13,1632.1,1636,1626.74,1633.77,1.0000428475240
5/10/13,1626.69,1633.7,1623.71,1633.7,1.0043217124555
5/9/13,1632.69,1635.01,1623.09,1626.67,0.9963128334221
5/8/13,1625.95,1632.78,1622.7,1632.69,1.0041390932126
5/7/13,1617.55,1626.03,1616.64,1625.96,1.0052302936631
5/6/13,1614.4,1619.77,1614.21,1617.5,1.0019078058993
5/3/13,1597.6,1618.46,1597.6,1614.42,1.0105346177680
5/2/13,1582.77,1598.6,1582.77,1597.59,1.0094079737158
5/1/13,1597.55,1597.55,1581.28,1582.7,0.9906921136476
04/30/13,1593.58,1597.57,1586.5,1597.57,1.0024849241659
04/29/13,1582.34,1596.65,1582.34,1593.61,1.0071860147639
04/26/13,1585.16,1585.78,1577.56,1582.24,0.9981579146585
04/25/13,1578.93,1592.64,1578.93,1585.16,1.0040347354620
04/24/13,1578.78,1583,1575.8,1578.79,1.0000063340047
04/23/13,1562.5,1579.58,1562.5,1578.78,1.0104192000000
04/22/13,1555.25,1565.55,1548.19,1562.5,1.0046616299630
04/19/13,1541.61,1555.89,1539.4,1555.25,1.0088478927874
04/18/13,1552.03,1554.38,1536.03,1541.61,0.9932990122486
04/17/13,1574.57,1574.57,1543.69,1552.01,0.9856722787809
04/16/13,1552.36,1575.35,1552.36,1574.57,1.0143072483187
04/15/13,1588.84,1588.84,1552.28,1552.36,0.9770337036221
4/12/13,1593.3,1593.3,1579.97,1588.85,0.9971632451973
4/11/13,1587.73,1597.35,1586.17,1593.37,1.0035522412501
4/10/13,1568.61,1589.07,1568.61,1587.73,1.0121891356041
4/9/13,1563.11,1573.89,1560.92,1568.61,1.0035443070368
4/8/13,1553.26,1563.07,1548.63,1563.07,1.0063027915122
4/5/13,1559.98,1559.98,1539.5,1553.28,0.9957050731420
4/4/13,1553.69,1562.6,1552.52,1559.98,1.0040484266488
4/3/13,1570.25,1571.47,1549.8,1553.69,0.9894539086133
4/2/13,1562.17,1573.66,1562.17,1570.25,1.0051722923882
4/1/13,1569.18,1570.57,1558.47,1562.17,0.9955263543612
03/28/13,1562.86,1570.28,1561.08,1569.19,1.0040566913012
03/27/13,1563.75,1564.07,1551.9,1562.85,0.9994116781880
03/26/13,1551.69,1563.95,1551.69,1563.77,1.0077850601602
03/25/13,1556.89,1564.91,1546.22,1551.69,0.9966600080931
03/22/13,1545.9,1557.74,1545.9,1556.89,1.0071742786907
03/21/13,1558.71,1558.71,1543.55,1545.8,0.9917175099922
03/20/13,1548.34,1561.56,1548.34,1558.71,1.0066974953822
03/19/13,1552.1,1557.25,1538.57,1548.34,0.9975774756781
03/18/13,1560.7,1560.7,1545.13,1552.1,0.9944896520792
03/15/13,1563.21,1563.62,1555.74,1560.7,0.9983815561370
03/14/13,1554.52,1563.32,1554.52,1563.23,1.0056030157219
03/13/13,1552.48,1556.39,1548.25,1554.52,1.0013140265897
3/12/13,1556.22,1556.77,1548.24,1552.48,0.9975967408207
3/11/13,1551.15,1556.27,1547.36,1556.22,1.0032491393649
3/8/13,1544.26,1552.48,1542.94,1551.18,1.0044811106938
3/7/13,1541.46,1545.78,1541.46,1544.26,1.0018164597200
3/6/13,1539.79,1545.25,1538.11,1541.46,1.0010845634794
3/5/13,1525.2,1543.47,1525.2,1539.79,1.0095659585628
3/4/13,1518.2,1525.27,1512.29,1525.2,1.0046107232249
3/1/13,1514.68,1519.99,1501.48,1518.2,1.0023239232049
02/28/13,1515.99,1525.34,1514.46,1514.68,0.9991358782050
02/27/13,1496.94,1520.08,1494.88,1515.99,1.0127259609604
02/26/13,1487.85,1498.99,1485.01,1496.94,1.0061094868434
02/25/13,1515.6,1525.84,1487.85,1487.85,0.9816904196358
02/22/13,1502.42,1515.64,1502.42,1515.6,1.0087725136779
02/21/13,1511.95,1511.95,1497.29,1502.42,0.9936968815106
02/20/13,1530.94,1530.94,1511.41,1511.95,0.9875958561407
02/19/13,1519.79,1530.94,1519.79,1530.94,1.0073365399167
02/15/13,1521.38,1524.24,1514.14,1519.79,0.9989548962126
02/14/13,1520.33,1523.14,1514.02,1521.38,1.0006906395322
02/13/13,1519.43,1524.69,1515.93,1520.33,1.0005923273859
2/12/13,1517.01,1522.29,1515.61,1519.43,1.0015952432746
2/11/13,1517.93,1518.31,1513.61,1517.01,0.9993939114452
2/8/13,1509.39,1518.31,1509.39,1517.93,1.0056579147868
2/7/13,1512.12,1512.9,1498.49,1509.39,0.9981945877311
2/6/13,1511.29,1512.53,1504.71,1512.12,1.0005491996903
2/5/13,1495.71,1514.96,1495.71,1511.29,1.0104164577358
2/4/13,1513.17,1513.17,1495.02,1495.71,0.9884613097008
2/1/13,1498.11,1514.41,1498.11,1513.17,1.0100526663596
01/31/13,1501.96,1504.19,1496.76,1498.11,0.9974366827346
01/30/13,1507.84,1509.94,1500.11,1501.96,0.9961003820034
01/29/13,1500.18,1509.35,1498.09,1507.84,1.0051060539402
01/28/13,1502.96,1503.23,1496.33,1500.18,0.9981503167084
01/25/13,1494.82,1503.26,1494.82,1502.96,1.0054454716956
01/24/13,1494.81,1502.27,1489.46,1494.82,1.0000066898134
01/23/13,1492.56,1496.13,1489.9,1494.81,1.0015074770864
01/22/13,1485.98,1492.56,1481.16,1492.56,1.0044280542134
01/18/13,1480.95,1485.98,1475.81,1485.98,1.0034032438856
01/17/13,1472.63,1485.16,1472.63,1480.94,1.0056429653070
01/16/13,1472.33,1473.96,1467.6,1472.63,1.0001969653749
01/15/13,1470.67,1473.31,1463.76,1472.34,1.0011287295673
01/14/13,1472.05,1472.05,1465.69,1470.68,0.9990693250909
1/11/13,1472.12,1472.75,1467.58,1472.05,0.9999524495286
1/10/13,1461.02,1472.3,1461.02,1472.12,1.0075974319311
1/9/13,1457.15,1464.73,1457.15,1461.02,1.0026558693340
1/8/13,1461.89,1461.89,1451.64,1457.15,0.9967576219825
1/7/13,1466.47,1466.47,1456.62,1461.89,0.9968768539418
1/4/13,1459.37,1467.94,1458.99,1466.47,1.0048651130282
1/3/13,1462.42,1465.47,1455.53,1459.37,0.9979144158313
1/2/13,1426.19,1462.43,1426.19,1462.42,1.0254033473801
12/31/12,1402.43,1426.74,1398.11,1426.19,1.0169420220617
12/28/12,1418.1,1418.1,1401.58,1402.43,0.9889500035258
12/27/12,1419.83,1422.8,1401.8,1418.1,0.9987815442694
12/26/12,1426.66,1429.42,1416.43,1419.83,0.9952125944514
12/24/12,1430.15,1430.15,1424.66,1426.66,0.9975596965353
12/21/12,1443.67,1443.67,1422.58,1430.15,0.9906212552556
12/20/12,1435.81,1443.7,1432.82,1443.69,1.0054881913345
12/19/12,1446.79,1447.75,1435.8,1435.81,0.9924107852556
12/18/12,1430.47,1448,1430.47,1446.79,1.0114866187533
12/17/12,1413.54,1430.67,1413.54,1430.36,1.0118705697591
12/14/12,1419.45,1419.45,1411.88,1413.58,0.9958645954419
12/13/12,1428.48,1431.36,1416,1419.45,0.9936785954301
12/12/12,1427.84,1438.59,1426.76,1428.48,1.0004482294935
12/11/12,1418.55,1434.27,1418.55,1427.84,1.0065489408199
12/10/12,1418.07,1421.64,1415.64,1418.55,1.0003384882270
12/7/12,1413.95,1420.34,1410.9,1418.07,1.0029209160219
12/6/12,1409.43,1413.95,1405.93,1413.94,1.0033066530427
12/5/12,1407.05,1415.56,1398.23,1409.28,1.0015848761593
12/4/12,1409.46,1413.14,1403.65,1407.05,0.9982901252962
12/3/12,1416.34,1423.73,1408.46,1409.46,0.9952548404864
11/30/12,1415.95,1418.86,1411.63,1416.18,1.0001624351142
11/29/12,1409.96,1419.7,1409.04,1415.95,1.0042697155178
11/28/12,1398.77,1410.31,1385.43,1409.93,1.0078559480750
11/27/12,1406.29,1409.01,1398.03,1398.94,0.9947734819987
11/26/12,1409.15,1409.15,1397.68,1406.29,0.9979704076926
11/23/12,1391.03,1409.16,1391.03,1409.15,1.0130263186272
11/21/12,1387.79,1391.25,1386.39,1391.03,1.0023202023332
11/20/12,1386.82,1389.77,1377.04,1387.81,1.0006633547001
11/19/12,1359.88,1386.89,1359.88,1386.89,1.0198620466512
11/16/12,1353.36,1362.03,1343.35,1359.88,1.0048399133988
11/15/12,1355.41,1360.62,1348.05,1353.33,0.9984064803134
11/14/12,1374.64,1380.13,1352.5,1355.49,0.9861479924047
11/13/12,1380.03,1388.81,1371.39,1374.53,0.9960145793932
11/12/12,1379.86,1384.87,1377.19,1380.03,1.0001304489618
11/9/12,1377.55,1391.39,1373.03,1379.85,1.0016987172507
11/8/12,1394.53,1401.23,1377.51,1377.51,0.9877951711329
11/7/12,1428.27,1428.27,1388.14,1394.53,0.9762949894637
11/6/12,1417.26,1433.38,1417.26,1428.39,1.0078531814911
11/5/12,1414.02,1419.9,1408.13,1417.26,1.0021637675011
11/2/12,1427.59,1434.27,1412.91,1414.2,0.9906205563222
